FID,SMILES,frequency
58221,[13*][C@@H]1NC(=O)c2cc(I)ccc2N(CC)C1=O,1
58222,[16*]c1ccccc1/C=N/Nc1ccnc(C)n1,1
58223,[14*]c1c2cc(F)ccc2cc[n+]1[O-],1
58224,[16*]c1cccc2c(=O)c3ccc(Cl)c(Cl)c3oc12,1
58225,[1*]C(=O)C1=C(O)C(OC)=CCN1,1
58226,[16*]c1cc2c(cc1Br)NC(=O)c1ccc(Cl)cc1N2,1
58227,[16*]c1c(Cl)c(C)c2c(=O)c3c(O)c(Cl)ccc3oc2c1Cl,1
58228,[5*]NC1=C(C(F)(F)F)C(C(F)(F)C(F)(F)F)=C(CC)CN1C,1
58229,[9*]n1c(=O)[nH]c2cc(Cl)ccc21,1
58230,[5*]N1CCNc2ncc(Br)c(C)c21,1
58231,[1*]C(=O)CC1CCc2c1[nH]c1ccc(/C(N)=N\O)cc21,1
58232,[13*]C1(C)Nc2ccccc2C1(C)O,1
58233,[12*]S(=O)(=O)c1ccc(Cl)o1,1
58234,[5*]N(C)/C=C1/C(=O)Nc2ccc(C)cc21,1
58235,[15*][C@@H]1C[NH2+]C[C@@H]1O,1
58236,[8*]CC[n+]1ccsc1,1
58237,[5*]N[C@@H]1CCN(C)c2ccncc21,1
58238,[5*]N(C)C1=C(C)NCC=C1,1
58239,[9*]n1nc(C)c2c1[C@@H](SC#N)C(C)(C)CC2=O,1
58240,[16*]c1ccc(CC)cc1S(=O)CC#C,1
58241,[7*]=C(C(=O)CC)c1cc2nc(C)ccc2o1,1
58242,[15*]C1(N=NN=S(C)(=O)O)CCCCC1,1
58243,[15*][C@H]1CO[C@H](C)OC1,1
58244,[3*]O/C=C(/C)C=O,1
58245,[8*]C(Cl)C(C)C,1
58246,[13*][C@H]1NCC2C(C)C21,1
58247,[15*]C1C(=O)Nc2c(C)cccc2C1=O,1
58248,[16*]c1ccc2c(c1)[C@H](c1ccccc1F)N(C(N)=S)CC2,1
58249,[15*][C@]1(C)C[C@@H](C)CCC1=C,1
58250,[13*][C@@H]1C[C@@H](N)CN1S(=O)(=O)N1CCc2ccccc2C1,1
58251,[14*]c1c(N)on[n+]1CC(C)O,1
58252,[14*]c1csc[n+]1CC(=O)O,1
58253,[14*]c1cnc2nc(C)ccc2n1,1
58254,[1*]C(=O)n1c(C)cc(C)c1C,1
58255,[15*][C@@H]1CC(c2ccccc2)=N[C@H]1C,1
58256,[5*]N1C(Cl)=C(C(=O)O)C(C)=CC1Cl,1
58257,[3*]OC1=CC=CN(C)/C1=C/N=NC=O,1
58258,[14*]c1sc2ccc(C)cc2c1C,1
58259,[15*][C@@H]1Cc2c[nH]nc2C1,1
58260,[5*]NCC(=C)C,1
58261,[10*]N1CCCc2cc(Cl)c(O)cc2C1=O,1
58262,[16*]c1cc(=O)[nH]c2c(F)cc(C)cc12,1
58263,[15*][C@@H]1C[C@@H](C)C2(C1)OCCO2,1
58264,[16*]c1cn(C)c2cnc(N)nc12,1
58265,[16*]c1cc2ccccc2cc1F,1
58266,[5*]N1C(=CC)Sc2ccc(Cl)cc21,1
58267,[5*]N1C=CC(O)=CC1O,1
58268,[15*]C1Cc2c(Cl)cc(Cl)cc2C1O,1
58269,[7*]=Cc1ccc2oc3cc(C)ccc3c(=O)c2c1,1
58270,[16*]c1ccc2c(c1)Nc1ccccc1N(CC)C2=O,1
58271,[15*]C1CNC[C@H]2c3ccccc3N[C@H]12,1
58272,[3*]OC1=C(CN)C(=O)CCC1,1
58273,[5*]N1[C@H]2CC[C@@H]1CC=C2C(C)=O,1
58274,[15*][C@@]1(N)CCNC1,1
58275,[14*]c1nc2ncncc2n1C(N)=O,1
58276,[15*]C1([NH3+])CC1,1
58277,[8*]CC1(CC)C(CCC)=Nc2ccccc21,1
58278,[16*]c1cc(Br)ccc1S(C)(=O)=O,1
58279,[16*]c1c(C)sc2cccc(C)c2c1=O,1
58280,[6*]C(=O)N=Nc1c(O)[nH]c2c(Br)cc(Br)cc12,1
58281,[16*]c1cnc2cc(F)ncc2c1,1
58282,[16*]c1ccc(S(=O)(=O)n2nc(C)c(C)c2C)cc1,1
58283,[16*]c1cc2ccc(=O)[nH]c2nc1N,1
58284,[14*]c1nc(=O)n(O)c2ccccc12,1
58285,[16*]c1cc2c(cc1C)C(=O)Nc1ccccc1N2,1
58286,[4*][C@@H](C[C@@H](C)C#N)C(N)=O,1
58287,[9*]n1ccccc1=NC(=O)CS(C)=O,1
58288,[16*]c1c(Cl)c2c3c(c1Cl)CCCN3CCC2,1
58289,[5*]N1CCC(c2ccc(C)nc2C)=C(C)C1,1
58290,[9*]n1ncc2c1OC=CC2c1ccccc1,1
58291,[13*][C@]12CCCC[C@H]1OCCO2,1
58292,[16*]c1c(C)c(=O)n2c([nH]c3cc(C)c(C)cc32)c1C#N,1
58293,[8*]C[S@@](=O)c1sc2nc3c(cc2c1N)CCCC3,1
58294,[5*]N1CCS(=O)(=O)C[C@@H]1C,1
58295,[14*]c1n[nH]c2c1COc1cc(O)c(Br)cc1-2,1
58296,[5*]N1C=C(F)C=C(C(=O)O)C1,1
58297,[10*]N1N=C(c2ccccc2)CC(O)C1=O,1
58298,[14*]c1c2ccc(Cl)cc2cc[n+]1[O-],1
58299,[9*]n1c(N)nc2cc(Br)ccc21,1
58300,[8*]C(C)C(=C)C1CC1,1
58301,[14*]c1cc2[nH]c(=O)c(=O)[nH]c2c(N)n1,1
58302,[4*]C1(C)C(C)(C)C1(C)C,1
58303,[13*][C@@H]1O[C@@H](O)CS1,1
58304,[14*]c1ccc(C#CC(C)C)s1,1
58305,[7*]=Cc1cccc2ccsc12,1
58306,[13*]C1Oc2ccccc2N(CC#C)C1=O,1
58307,[16*]c1ccc2c(c1)cc(C)c(C)[n+]2[O-],1
58308,[16*]c1cccc2c1c(Br)cc1ccccc12,1
58309,[16*]c1ccc2c(c1)C(=O)O[C@H]2NC,1
58310,[15*][C@@]1(N=[N+]=[N-])C(=O)c2ccccc2N(C)C1=O,1
58311,[16*]c1cc2c(oc1=O)c(C)cc1ccccc12,1
58312,[14*]c1sc(Br)c2c1OCCO2,1
58313,[5*]N1CC(C)c2ccccc2C1(C)c1ccccc1,1
58314,[8*]CC(=O)NNc1cc(=O)cc(C)o1,1
58315,[14*]c1cc2c(nn1)C(C)(C#C)CCC2C(C)C,1
58316,[14*]c1nc2nc(C#N)ncc2[nH]1,1
58317,[16*]c1cc(C2=NN=C(N(C)C)SC2)cc(C)c1O,1
58318,[16*]c1cc2c(cc1C#CC(C)(C)O)C(=O)OC2,1
58319,[14*]c1cc(C)c2c(C)c(C)c(C)c(C)c2n1,1
58320,[16*]c1cc([N+](=O)[O-])ccc1N1C(=O)C(=O)c2cc(Br)ccc21,1
58321,[14*]c1nccc(NN2CCN(C)CC2)n1,1
58322,[14*]c1csc[n+]1NC,1
58323,[1*]C(=O)C1=C(CC)OC(C)=C(C=O)C1,1
58324,[16*]c1cc2cc(C#CC(C)(C)O)ccc2[nH]c1=O,1
58325,[15*]C1CSC(NC=O)=C1C=O,1
58326,[5*]NC(=S)N[C@H]1OC(=O)c2ccccc21,1
58327,[5*]N1C=C(O)C=C(C(=O)O)[C@@H]1Cl,1
58328,[14*]c1sc2nccc(=O)n2c1Br,1
58329,[8*]CN1CCOCC1(C)C,1
58330,[16*]c1cc(Cl)c(C#N)c(Cl)c1,1
58331,[5*]N1c2ncccc2C(=O)N(C)c2cc(Cl)cnc21,1
58332,[16*]c1ccc2c(c1O)c(=O)oc1ccc(Cl)cc12,1
58333,[16*]c1c(C)c(C)c2c(c1C)CC(C)(C)O2,1
58334,[16*]c1cc(O)c(C)c2c1ccc1cc(O)c(C)cc12,1
58335,[13*][C@@H]1C[C@H](S(=O)(=O)c2ccc(F)cc2Cl)CN1,1
58336,[14*]c1oc(=O)c2cc(C)ccc2c1C,1
58337,[16*]c1cc(N)cc(C)c1C,1
58338,[8*]C[n+]1ccc(O)c2ccc(Cl)cc21,1
58339,[1*]C(=O)N/N=C\c1ccc(Br)cc1,1
58340,[3*]OC1=CC(=O)C(c2ccccc2)=CC1=O,1
58341,[1*]C(=O)C[C@@H]1C(=O)Nc2ccc(C)cc21,1
58342,[16*]c1cccc2c1OC1(CCNC1)CC2OC,1
58343,[15*]C1(F)C(C(F)(F)F)=C(OC)C1(F)F,1
58344,[7*]=C1CCc2nc(Cl)sc2C1=O,1
58345,[16*]c1ccccc1/C=N/N(C(C)=O)c1nccs1,1
58346,[12*]S(=O)(=O)C1C(Br)N=C2SC=CN21,1
58347,[16*]c1ccc(=N/C=C/C(N)=O)n(C)c1,1
58348,[14*]c1ncc(N)cn1,1
58349,[3*]OC=C(C)CCC1=C(C)CC(O)CC1(C)C,1
58350,[16*]c1ccc(-[n+]2[nH]c(C)cc2C)cc1S(=O)(=O)[O-],1
58351,[14*]c1nc2sc3c(c2c(=O)[nH]1)CC(C)(C)SC3,1
58352,[14*]c1nccc(N/N=C/c2cccc(F)c2)n1,1
58353,[16*]c1cc(F)cc(Br)c1C=O,1
58354,[7*]=C[C@@H]1CCCC(=C)C1,1
58355,[4*]CC#Cc1cnc2nccnc2c1,1
58356,[14*]c1cn2c(F)cccc2n1,1
58357,[14*]c1c(I)c(C)c(C)n1S(=O)(=O)c1ccc(C)cc1,1
58358,[14*]c1cc2c(Cl)nc(C)cc2s1,1
58359,[13*]C1OC(C)(C)OCC1N=C(N)NC#N,1
58360,[14*]c1nc2ncc(Br)c(Cl)c2[nH]1,1
58361,[14*]c1n[nH]c(N)n1,1
58362,[16*]c1ccc(/C(C)=N/N2CCN(C)CC2)cc1,1
58363,[11*]SC(N)=Nc1ccc2[nH]cc(C3=CCN(C)CC3)c2c1,1
58364,[5*]N1CCn2c1nc1cc(N)ccc12,1
58365,[5*]N[C@H]1C(=O)N(C)Cc2ccccc21,1
58366,[7*]=C(C)CCC=C,1
58367,[14*]c1n[nH]c2nc(C)cc(=O)n12,1
58368,[16*]c1c2c3c(ccc(C)c3n(C)c1=O)C(=O)c1ccccc1-2,1
58369,[8*]CCC1CCCc2sccc21,1
58370,[5*]N1CCC(S(=O)(=O)c2ccccc2Br)C1,1
58371,[3*]O[C@@H]1NCc2cc(Cl)ccc21,1
58372,[16*]c1ccc2c(c1)C(C=O)CCC2,1
58373,[12*]S(=O)(=O)c1cc(Cl)c2c(c1)C[C@H](C)O2,1
58374,[15*]C1([N-]/N=N/S(C)(=O)=O)CCCC1,1
58375,[14*]c1ccc(CO)[nH]1,1
58376,[8*]CC(=O)NN=C1[C@H](C)CCC[C@H]1C,1
58377,[14*]c1o[nH]c(=O)c1Cl,1
58378,[8*]C(O)(C#Cc1cn(C)c(=O)c2[nH]c(C)cc12)CC,1
58379,[16*]c1cccc2[nH]c3ccc(F)cc3c12,1
58380,[14*]c1scc(C)[n+]1N,1
58381,[9*]n1ccc2cc(C=O)n(C)c(=O)c21,1
58382,[13*][C@@H]1C=C(C#N)C=CN1,1
58383,[8*][C@](C)(N)CC1=NCCCN1,1
58384,[13*]C1(O)CC2CC(C=O)CCC2O1,1
58385,[1*]C(=O)NNC1NS(=O)(=O)c2ccccc21,1
58386,[16*]c1cc2sncc2cc1Cl,1
58387,[14*]c1nnc2c(C)nc3cccc(F)c3n12,1
58388,[8*]CS(=O)(=O)C=C1CCNCC1,1
58389,[16*]c1cc2c(cc1F)C(=O)C(F)CN2,1
58390,[13*][C@@H]1OCC(F)(F)C1(F)F,1
58391,[1*]C(=O)[C@](O)(C1=C(O)CC(C)(C)CC1=O)C(F)(F)F,1
58392,[16*]c1cccc(C)c1C=O,1
58393,[8*]C(O)C#N,1
58394,[6*]C(=O)CC1(C)C(=O)N(c2ccccc2)c2ccccc21,1
58395,[15*][C@@H]1CC[C@@H](C)C1=O,1
58396,[12*]S(=O)(=O)c1c(C)cc(C)c(N)c1C,1
58397,[6*]C(=O)/C=C/N1CC2CCC(C1)N2,1
58398,[8*]CS(=O)[C@H]1CCC(=O)C1,1
58399,[4*]CC1=CC(=O)CC(C)(C)[C@]1(C)O,1
58400,[15*][C@]1(O)C(=O)N2CCCc3c(C)ccc(c32)C1(C)C,1
58401,[1*]C(=O)CS(=O)(=O)c1ccc(F)c(F)c1,1
58402,[8*]C/[NH+]=C/C1=C(O)CCCC1=O,1
58403,[16*]c1cc(C2C(C#N)=C(N)Oc3n[nH]c(C)c32)ccc1F,1
58404,[13*][C@H]1OC(C)(C)O[C@@H](C)[C@@H]1Br,1
58405,[16*]c1cc(Cl)nc2nc(N)nc(N)c12,1
58406,[16*]c1ccc2c(c1Br)OCO2,1
58407,[5*]N1[C@H]2CC2C[C@H]1C,1
58408,[16*]c1ccn(S(=O)(=O)c2c(F)cc(F)cc2Br)c1,1
58409,[8*]CN=Nc1ccc2ccccc2[nH+]1,1
58410,[16*]c1ccc(C)c(C)c1[N+](=O)[O-],1
58411,[16*]c1ccc(C#CC#CCCO)cc1,1
58412,[8*]CC(C=NC1CCC2(CCNC2)CC1)C(C)=O,1
58413,[4*][C@H](C=O)CC(=C)Br,1
58414,[9*]n1cnc2ncc(C=C)nc2c1=O,1
58415,[3*]ONc1ccccc1Cl,1
58416,[14*]c1cn(S(=O)(=O)c2ccc(C)cc2)c(Br)n1,1
58417,[15*][C@H]1Cc2cccnc2[C@H]1N,1
58418,[15*]C1(O)CCN(S(=O)(=O)N(C)C)CC1,1
58419,[9*]n1c(Cl)nc2cnc(Cl)cc2c1=O,1
58420,[1*]C(=O)CC1NS(=O)(=O)c2c(F)cc(F)cc21,1
58421,[14*]c1n([O-])c2ccccc2[n+]1[O-],1
58422,[5*]N1CCC2(CCC(NN(C)C)CC2)C1,1
58423,[15*][C@@H]1[C@H](C(=C)C)CC2(OCCO2)[C@@H]1C,1
58424,[16*]c1cncc2c1CCCC2CC(=O)O,1
58425,[5*]NC(=NC)N1CCC(c2cc(Cl)cs2)=N1,1
58426,[16*]c1ccc(C(N)=NC(C)=O)cc1,1
58427,[8*][C@H](CC)CC(C)=O,1
58428,[13*]C1CC(=O)C(C)CO1,1
58429,[16*]c1cc([N+](=O)[O-])c(Br)cc1F,1
58430,[1*]C(=O)C(CC=O)CC(C)(C)C,1
58431,[16*]c1c(C)c(C#N)n(S(=O)(=O)c2ccc(C)cc2)c1C,1
58432,[7*]=C1C(=O)NN=C1CC(=O)O,1
58433,[16*]c1ccc2oc3c(C)c(C)ccc3c(=O)c2c1O,1
58434,[15*]C1CC2(C1)CC(C(=C)C)C2,1
58435,[13*][C@@H]1C=CCCN1,1
58436,[16*]c1cc2sc(=O)[nH]c2cc1F,1
58437,[14*]c1nc(S(N)(=O)=O)cc2c(C)c(C)[nH]c12,1
58438,[15*]C1C(C)C2CNCC12,1
58439,[8*][C@@H](C)NCl,1
58440,[16*]c1cc[n+](CC=C)cc1,1
58441,[14*]c1csc(N/N=C(/C)c2ccc(F)cc2F)n1,1
58442,[16*]c1cnc2[nH]c(=O)ccc2c1S(=O)(=O)CC,1
58443,[8*]CC(C)[SH](=O)=O,1
58444,[16*]c1cc(Cl)c(C)c([SH](=O)=O)c1,1
58445,[15*][C@H]1[C@H](C)CC[C@H]2[C@@H](C)CO[C@]12C=O,1
58446,[13*][C@@]1(C)C[C@@H](C)SC=N1,1
58447,[7*]=C1C(=O)Nc2ccc(C)cc21,1
58448,[7*]=C1CC(=O)C=CC1N,1
58449,[15*]C1C(=O)NNC1N,1
58450,[5*]NC1=CC=CN2CC(=O)N=C12,1
58451,[8*]CS(=O)(=O)c1nc2ncc(C)cc2s1,1
58452,[14*]c1nc(Cl)c(C)c2[nH]nc(N)c12,1
58453,[16*]c1cc2c(cc1Br)CCN(C)[C@@H]2c1ccccc1,1
58454,[4*]C(C)(C=C)C1=NC(C)(C)CO1,1
58455,[6*]C(=O)N=Cc1ccccc1,1
58456,[16*]c1cccc2c1C(C)(C)C(C)=N2,1
58457,[9*]n1cc2c(n1)CCC2(C)C,1
58458,[15*]C1(C)CC1F,1
58459,[16*]c1cc(C)c2c(oc(=O)c3c(C)cccc32)c1C,1
58460,[16*]c1c[nH]c(C)c1Br,1
58461,[8*]CN1C(=O)CC(c2ccc([N+](=O)[O-])cc2)=Nc2ccc(C)cc21,1
58462,[16*]c1ccc([SH](=O)=O)cc1I,1
58463,[15*][C@H]1CC[C@H]2[C@H](C)[C@H](C)CCN2C1,1
58464,[14*]c1[nH]nc(N)c1S(=O)(=O)c1cc(Cl)c(N)cc1Cl,1
58465,[9*]n1cc[n+]2c1SCC2(C)C,1
58466,[16*]c1ccc2c(c1O)CCN[C@@H]2c1cc(Cl)cc(Cl)c1,1
58467,[13*]C1NC(=O)c2ccccc2N(CCCC)C1=O,1
58468,[16*]c1cc2c(cc1O)C(CC)(c1ccccc1)N(C)C(Cl)C2,1
58469,[7*]=C(Br)C(=N)CC,1
58470,[16*]c1ccc2cc[n+](CC#N)cc2c1,1
58471,[11*]SC1=CC=CC(C)N1,1
58472,[16*]c1ccc2c(c1)CC(C)N(NC=O)C2c1cccs1,1
58473,[13*]C1CC(c2sccc2C)=NN1S(C)(=O)=O,1
58474,[7*]=Cc1ncnc2[nH]c(=O)[nH]c12,1
58475,[13*][C@H]1OC[C@H](C)C1F,1
58476,[13*]C1CC(c2sccc2Br)=NN1,1
58477,[13*][C@H]1OC(C)(C)O[C@H](C(=C)CCI)[C@@H]1C,1
58478,[16*]c1cc2c(=O)c3c(O)cccc3oc2cc1O,1
58479,[15*]C1(N)CCOC1,1
58480,[16*]c1cc/c(=N\N(C)C)[nH]c1,1
58481,[14*]c1nccc2c1CCC(C)(C)C2,1
58482,[14*]c1nn2c(c1O)C(=O)N(C)CCC2,1
58483,[5*]N1CCC2Nc3c(F)cccc3C2C1,1
58484,[15*]C1(O)CC(CC)c2c(O)cc(F)cc2C1N,1
58485,[16*]c1c(C)oc2c(N)ccnc12,1
58486,[14*]c1ncc2ncccc2c1N,1
58487,[16*]c1ccc(=NC)n(C(=N)N)c1,1
58488,[16*]c1cc(Cc2ccc(C)c(C)c2)cc(C)c1O,1
58489,[13*][C@@H]1N[C@@H]2CC[C@@H]1[C@H](O)[C@@H]2O,1
58490,[13*]C1COC2(CCCCC2C)O1,1
58491,[5*]N/C(=N\S(=O)(=O)C(F)(F)F)NC1=CC=CNC1(C)C,1
58492,[3*]OC1=CNC(C)=C(C=O)C1=C=O,1
58493,[5*]N1C(N)=NS(=O)(=O)c2c(C)c(C)c(C)c(C)c21,1
58494,[13*]C1NN=C(c2c(F)c(F)c(C)c(F)c2F)O1,1
58495,[9*]n1nc(F)c2c(Cl)ncnc21,1
58496,[1*]C(=O)C1=CN(C)CC=C1N,1
58497,[5*]NC(=S)CC,1
58498,[14*]c1ccc2cc(F)c(Cl)nc2n1,1
58499,[15*]C1CCCC(C=C)C1,1
58500,[5*]N/C=C(\C#[NH+])C=O,1
58501,[1*]C(=O)C1=CCN(C)C(C)C1,1
58502,[3*]ON1C(C)(C)CC(=NCCCC)CC1(C)C,1
58503,[13*][C@@H]1NC(=O)[C@@H]1Br,1
58504,[4*]CC[C@H]1CNc2ccccc21,1
58505,[7*]=C(C)c1cc(O)c(C)c(=O)o1,1
58506,[15*][C@H]1CC[C@H](O)CC1,1
58507,[12*]S(=O)(=O)c1ccc2oc(=O)ccc2c1,1
58508,[14*]c1nc2c(F)cccn2c1C,1
58509,[14*]c1cc2c(cn1)cnn2C=O,1
58510,[15*]C1(C#CCO)CCC2(CC1)OCCO2,1
58511,[16*]c1cc(Br)cc2c1NS(=O)(=O)N2,1
58512,[15*]C1C(=O)CC(C)(C)CC1=N[C@H](C)CC,1
58513,[16*]c1cc(F)cc(Br)c1O,1
58514,[9*]n1ccc(=O)c2cnc(Cl)c(C)c21,1
58515,[9*]n1c(N)[n+](CC(O)C(C)(C)C)c2ccccc21,1
58516,[15*][C@@H]1CNC[C@@H]1S(=O)(=O)c1ccc(F)cc1,1
58517,[8*]CCN=C1C(=O)Nc2ccc(C)cc21,1
58518,[6*]C(=O)CC1(O)C(=O)Nc2ccccc21,1
58519,[5*]NS(=O)c1cccc2cccnc12,1
58520,[10*]N1C(=O)c2cccc3c2C(CCC3)[C@@H]1O,1
58521,[14*]c1s[nH]c(=O)c1Br,1
58522,[6*]C(=O)N/N=C(/C)C1C(=O)N(c2ccc(C)cc2)c2ccccc21,1
58523,[14*]c1cc2c(c(=O)n1C)C(c1ccc(F)cc1)C(C#N)=C(N)O2,1
58524,[16*]c1cccc2c1C1(OCCCO1)C(=O)N2CCCC#C,1
58525,[1*]C(=O)C(C)(F)C(F)F,1
58526,[14*]c1nc2n(n1)[C@@H](c1ccc(Cl)c(Cl)c1)C1=C(C[C@@H](C)CC1=O)N2,1
58527,[13*][C@H]1Nc2cc(Cl)ccc2C(=O)[C@H]1[N+](=O)[O-],1
58528,[13*][C@@H]1CC(=O)N(C)N1CO,1
58529,[5*]N1CCC(S(=O)(=O)c2ccc(C)cc2C)C1,1
58530,[16*]c1ccc(C=O)c2c(C)cccc12,1
58531,[16*]c1ccc2c(c1)sc(=O)n2C(=O)C(C)(C)C,1
58532,[5*]N1CC2CCC(C)(C1)C2O,1
58533,[4*]CC(=O)NN=C(C)c1ccc(O)cc1,1
58534,[16*]c1ccc(/C=N\O)cc1,1
58535,[15*]C1CC(=O)C2=C(C1)OC(N)=C(C#N)C2C,1
58536,[6*]C(=O)C1=C(N)N(C)CC=C1,1
58537,[8*]CC(=O)N1CCC(c2cc(Cl)ccc2Cl)=N1,1
58538,[16*]c1ccc2c(c1)N(C)C(=CC)S2,1
58539,[9*]n1c(=O)sc2c(Br)cccc21,1
58540,[14*]c1cccc(S(=O)CCC)n1,1
58541,[16*]c1ccc(C=O)n2nccc12,1
58542,[14*]c1cc(=O)n2c(C(=C)C)c(C)sc2n1,1
58543,[13*]C1NC(=O)c2cc(I)ccc2N(CC)C1=O,1
58544,[16*]c1cc(C)ccc1S(=O)(=O)n1cccn1,1
58545,[14*]c1c(C2=CC(C)(C)N(C)C(C)(C)C2)c2ccccc2n1C,1
58546,[6*]C(=O)NN1C(N)=CC=CC1Cl,1
58547,[10*]N1CCCc2cc(O)cc(C)c2C1=O,1
58548,[7*]=C1C=C(N)CC(C)(C)C1,1
58549,[14*]c1nc(C)cc(NN=Cc2ccccc2)n1,1
58550,[8*]CC1c2ccccc2-c2ccccc21,1
58551,[14*]c1cc2ccc(C=N)cc2[nH]1,1
58552,[13*][C@H]1[C@H](O)CCN1S(=O)(=O)N1CCCCC1,1
58553,[13*]C1(C)CC(c2ccc(Cl)cc2)=NO1,1
58554,[7*]=C(Br)c1cnc2sccn2c1=O,1
58555,[14*]c1[nH]c2ccccc2[n+]1C(C)(C)C,1
58556,[4*]CCN1C(=O)COc2ccccc21,1
58557,[14*]c1cc(O)c2cc(C)ccc2[nH+]1,1
58558,[15*]C1CNc2cccc(Br)c2C1=O,1
58559,[14*]c1nn2c(S(C)(=O)=O)nc(C)cc2c1Br,1
58560,[16*]c1cnc2cccnc2c1Br,1
58561,[7*]=C(C)c1ncccn1,1
58562,[4*]CC1=C(C)CCCC1(C)C,1
58563,[14*]c1nc(=O)[nH]c2cc(C)cc(C)c12,1
58564,[15*]C1CC(=O)C(C(C(C)=O)C(C)=O)=C([O-])C1,1
58565,[16*]c1ccc2c3c(cc(C)cc13)C(=O)NC2=O,1
58566,[16*]c1c(F)cc2cc(C)ccc2c1S,1
58567,[15*]C1C(O)=C(C(CC)=NC)C(=O)CC1(C)C,1
58568,[5*]N1CCC(c2c[nH]c3c(F)c(F)ccc23)=CC1C,1
58569,[16*]c1ccc(C2=NCCO2)cc1N,1
58570,[16*]c1ccc2c(c1)C(=O)CC(=O)N2CC,1
58571,[15*]C1(C)CCN(C2=NS(=O)(=O)c3ccccc32)C1,1
58572,[15*][C@@H]1CC=C(I)C(=O)C1,1
58573,[15*]C1CCN(S(=O)(=O)N2CC(C)CC(C)C2)C1C,1
58574,[15*][C@@H]1CNC[C@H]1S(=O)(=O)c1ccc(F)cc1,1
58575,[16*]c1cc(Br)cc2cc(Br)c3ccccc3c12,1
58576,[13*]C1CN=C(c2ccc(O)cc2)O1,1
58577,[9*]n1nc(C)c2c1OC(N)=C(C#N)C2c1cccc(I)c1,1
58578,[8*]CC(=C)N1C(=O)Cc2ccccc2C1SC,1
58579,[13*][C@H]1C[C@@H]2[C@H](C)[C@@H]2N1,1
58580,[4*][C@H](C)[C@@H](C)CC,1
58581,[1*]C(=O)C(C)(Cl)CC(=C)c1sc2ccccc2[n+]1C,1
58582,[15*]C1C(=O)c2cc(F)c(Cl)cc2N(C)C1=O,1
58583,[6*]C(=O)C[C@@]1(O)C(=O)N(CC#C)c2ccccc21,1
58584,[16*]c1coc(=O)c(Cl)c1,1
58585,[16*]c1cc(C)c([SH](=O)=O)cc1Br,1
58586,[16*]c1ccc2nc3cccc(C)c3nc2c1,1
58587,[13*][C@@]1(C)SC(N)=NC1O,1
58588,[1*]C(=O)[C@@]1(c2ccccc2)NCCc2ccccc21,1
58589,[13*][C@@H]1CCC[C@@H]2CCCCN21,1
58590,[8*]CC1=CC=C(Br)CN1,1
58591,[10*]N1CCOc2cc(Br)cc(C)c2C1=O,1
58592,[3*]OC1=C(C=O)C(Cl)=CCN1NC=O,1
58593,[8*]CC1(c2ccccc2)c2ccccc2CCN1C,1
58594,[16*]c1cc2c(C)cc(=O)oc2cc1O,1
58595,[5*]N(C)C1=NCC(Br)S1,1
58596,[4*]CC(=O)N(N)C(C)C,1
58597,[7*]=Cc1c(C)occc1=O,1
58598,[5*]NC1=CC(Br)=CN(C)C1=C,1
58599,[7*]=C(N)c1ccc(Cl)c2[nH]ccc12,1
58600,[14*]c1cc2c(nn1)CC(C)(O)C(O)C2O,1
58601,[8*]CC1=CC(NC)=NS(=O)(=O)N1,1
58602,[15*]C1C(C#N)COC1(C)C,1
58603,[15*]C1C(C)C=C(C)CC1C,1
58604,[9*]n1c(Cl)nc2c(I)csc2c1=O,1
58605,[16*]c1ccc2c(c1)CC(=O)N2C=O,1
58606,[1*]C(=O)n1c(=O)ncc2ccccc21,1
58607,[13*]C1SC(N2CCN(C)CC2)=NN=C1c1ccccc1,1
58608,[14*]c1cc(=O)c2cc(C#N)ccc2s1,1
58609,[8*]C(C)(O)CC1(C)CCN(C)c2ccc(F)cc21,1
58610,[14*]c1cc(N/N=C(\C)c2cc(C)cc(N)c2)nc(C)n1,1
58611,[5*]N[C@H]1CCN(C)c2ccncc21,1
58612,[16*]c1cccc(C2=C(O)c3ccccc3C2=O)c1,1
58613,[5*]N1CCC(=O)CC(Cl)(Cl)C1,1
58614,[13*][C@H]1OC(C)=N[C@@H]1C,1
58615,[8*]CS(=O)c1ccc(F)cc1,1
58616,[16*]c1ccc(Br)cc1S(=O)(=O)Cl,1
58617,[16*]c1cc(F)ccc1S(=O)(=O)C1CCN(C)C1,1
58618,[7*]=Cc1ccc(C2=NCCO2)cc1F,1
58619,[9*]n1c(C)[n+](CC)c2cc(Cl)ccc21,1
58620,[12*]S(=O)(=O)/C=C1\C(=O)Nc2cc(C)ccc21,1
58621,[6*]C(=O)N=c1ccc(Cl)c[nH]1,1
58622,[15*][C@]12CNC[C@@H](F)[C@H]1C2,1
58623,[16*]c1cc2c3c(n(S(=O)(=O)N(C)C)c2cc1C)CCC3,1
58624,[16*]c1ccc2cc(Cl)[nH]c2c1,1
58625,[13*]C1Nc2cnccc2C[C@@H]1C,1
58626,[16*]c1c(I)cc(C2(C)NCCc3cc(O)ccc32)cc1I,1
58627,[16*]c1ccc2c(c1)C(c1cccs1)NCC2(C)C,1
58628,[8*][C@@H](C#N)S(=O)(=O)CCC(F)(F)F,1
58629,[15*]C1CC(c2ccc(F)c(Br)c2)=NNC1=O,1
58630,[4*][C@@H](O)CO,1
