FID,SMILES,frequency
51774,[14*]c1nn2cnnc2cc1C,1
51775,[14*]c1cc(C#N)c(=O)[nH]n1,1
51776,[16*]c1ccc2c(c1O)CC=CC2,1
51777,[12*]S(=O)(=O)c1ccn(S(=O)(=O)c2ccc(C)cc2)c1,1
51778,[15*]C1C(C)(C)CCCC12OCCO2,1
51779,[14*]c1nc2nc(N)nc(C)c2[nH]1,1
51780,[14*]c1nnc2[nH]c(=O)c3cc(I)ccc3n12,1
51781,[14*]c1nc2n(c1Br)CCN2,1
51782,[8*][C@@H](O)[n+]1cccc2ccccc21,1
51783,[4*]C1CCN(C)C(C)C1,1
51784,[15*][C@H]1CC(C)(C)C(=O)[C@]1(C)O,1
51785,[12*]S(=O)(=O)c1cc(C)c2c(c1)S(=O)(=O)NCN2,1
51786,[1*]C(=O)C1=C(N)Oc2n[nH]c(C)c2[C@H]1c1c(Cl)cccc1Cl,1
51787,[5*]N1Cc2cc(O)ccc2C1=N,1
51788,[14*]c1csc(N/N=C(/C)c2cccc(F)c2)n1,1
51789,[16*]c1ccc2oc3c(C)cc(S(C)(=O)=O)cc3c(=O)c2c1,1
51790,[3*]O/N=C(\C)c1ccc2c3c(cccc13)CC2,1
51791,[11*]SN1CCC(=O)c2c(F)cccc21,1
51792,[6*]C(=O)N=C1CCC(N)CC1,1
51793,[8*]CN1C(=O)[C@@H](C)Oc2c(Cl)cccc21,1
51794,[14*]c1cc(Cl)c(Br)cn1,1
51795,[5*]N1C[C@@H]2CC[C@@](C)(O)[C@@H](C1)C2=O,1
51796,[8*][C@@H](C)NCl,1
51797,[12*]S(=O)(=O)c1cccc([CH2+])c1,1
51798,[16*]c1c(N=[N+]=[N-])c2cccc3c2n(c1=O)CCC3,1
51799,[9*]n1cccc/c1=N\CN,1
51800,[5*]N1[C@H]2CC[C@@H]1CC=C2C(=O)O,1
51801,[1*]C(=O)N/N=c1\cccc[nH]1,1
51802,[15*]C1(O)CCC(=C)C(C)(C)C1,1
51803,[16*]c1c(I)cccc1C1=NC(C)(C)CO1,1
51804,[14*]c1n[nH]c2c1C(c1ccc(Br)cc1C)CC(=O)N2,1
51805,[9*]n1c(=O)ncc2c(F)c(F)ccc21,1
51806,[1*]C(=O)CC[n+]1c(C)sc2ccccc21,1
51807,[8*]CN1C(=O)[C@@H](N)[C@@H](C)S(=O)(=O)c2ccccc21,1
51808,[16*]c1c(C)ccn2ccnc12,1
51809,[7*]=C/C(CC1OC(=O)c2ccccc21)=N\NC(N)=O,1
51810,[13*][C@]1(C)OC(C)(C)OC(C)[C@@H]1O,1
51811,[4*]C(C)C(O)CC1Cc2ccccc21,1
51812,[8*][C@H](C)C[C@H](C)CC,1
51813,[16*]c1cc[n+](O)cc1,1
51814,[13*][C@@H]1C[C@H](c2c(F)cccc2Br)n2ncnc2N1,1
51815,[13*]C1COC2(CCC[C@@H](C)C2)O1,1
51816,[16*]c1ccc(C2=NNC(=O)[C@H](C)[C@@H]2C)cc1,1
51817,[13*]C1N=C(C)CC1(C)C,1
51818,[14*]c1nc2[nH]c(C)nc2c(=O)[nH]1,1
51819,[10*]N1C(=O)c2cc(N)cc3cc(Br)cc(c23)C1=O,1
51820,[3*]ON1CCCC2(CC2)[C@@H]1C,1
51821,[14*]c1cc(=O)n2c(C)cccc2n1,1
51822,[16*]c1cccc(N2C(=O)C(C=NNC=O)c3ccc(Cl)cc32)c1,1
51823,[8*]C(C=O)[C@@H]1OC(=O)c2ccccc21,1
51824,[16*]c1cc2c(cc1Br)C(=O)C(C)(C)C(=O)N2C,1
51825,[9*]n1c2c(c3ccccc31)C(CCl)CC2,1
51826,[16*]c1ccc(S(=O)(=O)n2ccc(S(=O)(=O)Cl)c2)cc1,1
51827,[16*]c1cc2c(C)cc(=O)oc2cc1O,1
51828,[16*]c1c(C)[nH][n+](-c2cccc(Cl)c2)c1C,1
51829,[4*][C@]1(C=C)CCC(CO)=CC1=O,1
51830,[8*][C@H](C)N=CC1=C(O)CC(C)(C)CC1=O,1
51831,[9*]n1ncc2c1NC(=O)CC2c1ccc([N+](=O)[O-])cc1,1
51832,[15*][C@@H]1CN(C)C[C@@H]1F,1
51833,[5*]NC(=S)N1C[C@H]2CCC[C@H]2C1,1
51834,[8*][C@@H](O)[C@@H](O)C(=O)O,1
51835,[13*]C1C(=O)c2ccccc2N1[O-],1
51836,[10*]N1N=C(c2ccc(Cl)cc2)[C@@H](C)CC1=O,1
51837,[7*]=C(c1ccccc1)c1ccc(NO)cc1,1
51838,[5*]N1CCC(=CP(O)(O)=S)CC1,1
51839,[5*]N(C)C1CCCc2ccnnc21,1
51840,[13*][C@@H]1CN(S(=O)(=O)N2CCCC2)CCN1,1
51841,[9*]n1c(=O)c2[nH]c(CC#C)c(C)c2n(C)c1=O,1
51842,[14*]c1n[nH]c2cc(N(O)C=O)ncc12,1
51843,[16*]c1ccc2c(c1)C1(OCCCO1)C(=O)N2CC(C(F)(F)F)C(F)(F)F,1
51844,[9*]n1c2c(c3c(C)cccc31)CCNC2=O,1
51845,[16*]c1ccc(C#CC(F)(F)F)cc1S(=O)(=O)CC,1
51846,[6*]C(=O)CN1C(=O)c2ccccc2S1(=O)=O,1
51847,[14*]c1nc2ncn(NC)c(=O)c2c(C)c1C,1
51848,[7*]=C[C@]1(O)C(C)=C(CC(=O)O)C(=O)CC1(C)C,1
51849,[16*]c1ccc(N(CC2=CC=CC(C)N2/C=C(/C)N)N=O)cc1,1
51850,[1*]C(=O)N(C)N1CCN(C)CC1,1
51851,[4*][C@@]1(c2ccccc2)NCCc2ccccc21,1
51852,[10*]N1CCCC(Br)C1=O,1
51853,[16*]c1cc[n+](CCS)c(C)c1,1
51854,[8*]CCC(=N)c1ccc(Cl)c(Cl)c1,1
51855,[5*]N1c2ccc(C)cc2C(=O)[C@H](Br)[C@H]1C,1
51856,[16*]c1c(Cl)ccc(Br)c1O,1
51857,[14*]c1nsc2c(=O)c(O)c[nH]c12,1
51858,[7*]=Cc1ccc([C@@H]2NC(C)(C)Cc3cc(O)ccc32)cc1,1
51859,[15*]C1C(O)CCCC1O,1
51860,[14*]c1ncnc2cccc(C)c12,1
51861,[8*]CC(=O)C1NCCc2nc[nH]c21,1
51862,[16*]c1cc2c3c(c1)c(C)c(Cl)c(=O)n3CCC2,1
51863,[15*]C1(O)C=CC(=O)C(N)=C1,1
51864,[16*]c1cn(C)c2ncc([N+](=O)[O-])c(C)c12,1
51865,[8*]CC=NOC,1
51866,[16*]c1c(Cl)ccc2nc(Cl)ccc12,1
51867,[16*]c1cc2nnc(C)n2c2cc(I)ccc12,1
51868,[7*]=CCc1ccc2[nH]c(=O)n(C)c2n1,1
51869,[15*][C@@]1(O)CCC[C@H]2CNC[C@@H]21,1
51870,[9*]n1c(=O)n(CC)c2cccnc21,1
51871,[14*]c1nc2cc(C)ccn2n1,1
51872,[5*]N1CC=CC(N)=C1Br,1
51873,[15*]C1CNCC(C)/C1=N/O,1
51874,[16*]c1cnc2nnc(Cl)n2c1,1
51875,[14*]c1nc(N/N=C(/C)c2ccc(O)cc2)sc1C,1
51876,[16*]c1ccc2[nH]c(=O)c(=O)[nH]c2c1F,1
51877,[15*]C1CN(C(C)=O)NC1=O,1
51878,[14*]c1nc(Cl)c2ccsc2c1C=O,1
51879,[4*]C(C)(C)CC#N,1
51880,[16*]c1cccc2c1S(=O)(=O)CC(C)(C)C(=O)N2,1
51881,[13*]C1(C)OC(c2cc(F)ccc2F)=NN1C(C)=O,1
51882,[15*][C@H]1CCn2c(n[nH]c2=O)C1,1
51883,[15*]C1C(=O)N=C2C=CC=CN2C1C,1
51884,[13*]C1(N)C=CC=C(C)N1N,1
51885,[6*]C(=O)/C(=C\N)c1cccc(F)c1F,1
51886,[5*]N1CCC2(O)CC2C1,1
51887,[5*]N1CCC(C2(NCl)CC2)C1,1
51888,[16*]c1ccc(C)c2sc(=O)oc12,1
51889,[8*]CC(=O)N/N=C/c1cc(Br)c(C)c(Br)c1,1
51890,[16*]c1cc2n(c1)CCN[C@@H]2C,1
51891,[5*]N1C(Cl)=C(Cl)C(S(C)(=O)=O)=C(Cl)C1Cl,1
51892,[1*]C(=O)C1=C(CC)OC(N(C)C)=C(C)C1,1
51893,[16*]c1c(I)coc(=O)c1C,1
51894,[5*]NC(=NC)C1=CN(CF)C(O)C=C1,1
51895,[15*]C1CC(=O)C2CNCC2C1,1
51896,[16*]c1ccc(C2NCCc3ccccc32)cc1O,1
51897,[9*]n1c(C/C=C\NC=O)nc2ccncc21,1
51898,[5*]N1CC[C@H]2C(C1)c1cc(N)ccc1N2C,1
51899,[5*]NC1=CC(Br)=CN(C(C)=NC)C1,1
51900,[14*]c1cc(C)c2ccc(Cl)cc2n1,1
51901,[8*]C(C)(O)O,1
51902,[16*]c1cc(Br)c(Br)cc1C,1
51903,[15*]C1CC2CC[C@@H]1CN2,1
51904,[16*]c1cccc2c1[C@H](CCC(F)(F)F)OC2=O,1
51905,[13*]C1CN=C(NC(=S)NC)S1,1
51906,[15*]C12CC3CC(CC(C3)C1(C)C)C2,1
51907,[12*]S(=O)(=O)C1SC=NC1C,1
51908,[9*]n1cnc2cc(I)ccc21,1
51909,[14*]c1ccc2c(=O)cc(C#C)[nH]c2n1,1
51910,[5*]N1C(C)Cc2ccc(O)c(O)c2C1c1ccc(C)cc1,1
51911,[7*]=C(CC)S(C)(=O)=O,1
51912,[14*]c1cn(C=O)c(=O)n1C,1
51913,[16*]c1ccc2oc3c(S(=O)CC)cc(C)cc3c(=O)c2c1,1
51914,[16*]c1cc(C#N)ccc1S(N)(=O)=O,1
51915,[4*]CC(=O)N/N=C/c1ccc(Cl)cc1,1
51916,[16*]c1cccc2c1NC1CC(Br)NCC21,1
51917,[16*]c1cc2cnc(/N=C\N(C)C)nc2nc1/N=C/N(C)C,1
51918,[5*]NC(=NCCC(O)C(F)(F)F)N1CCC2(CCC2)C1,1
51919,[8*]C(CC=O)C1CCCc2cc(C#N)c(=O)[nH]c21,1
51920,[16*]c1ccc2c(c1)N(C)C(=O)/C2=N\OC,1
51921,[16*]c1cccc2c1C(C=O)(S(=O)(=O)O)C=CC2,1
51922,[5*]NC(=N/C=C/F)N(C)C,1
51923,[13*]C1(C#N)Nc2c(C)cccc2C1=O,1
51924,[8*]CCS(=O)C1Cc2cccc3cccc1c23,1
51925,[16*]c1cc2ccccc2c2ccc(C#N)cc12,1
51926,[14*]c1cc(=O)c2cn[nH]c2n1C,1
51927,[5*]N1CC(C)(O)C2(CCCCC2)C1,1
51928,[7*]=C(O)c1ccccc1C=O,1
51929,[15*]C1CCN(S(=O)(=O)N2CC(C)OC(C)C2)CC1C,1
51930,[14*]c1nc(Cl)cc(N/N=C/c2cccc(Cl)c2)n1,1
51931,[8*]C(C)C(O)(C1=CC=CN(C)C1)C(F)(F)F,1
51932,[16*]c1cnc2nccc(N)c2c1,1
51933,[9*]n1cnc2c(Cl)nc(C#CC)nc21,1
51934,[14*]c1sc2ccccc2[n+]1CC(=O)CO,1
51935,[15*][C@H]1CN(C(C)C)NC1=O,1
51936,[16*]c1cncc2c1CNC2,1
51937,[16*]c1ccccc1/C(C)=N/Nc1nccs1,1
51938,[5*]N[C@H]1c2ccc(F)c(O)c2[C@@H](CC)C[C@@H]1O,1
51939,[16*]c1c[nH]c(Br)c1Br,1
51940,[8*]C(C#N)C(=N)c1ccccc1,1
51941,[16*]c1ccc(=NC=O)n(C)c1,1
51942,[5*]N1CCc2ccccc2C1C(C)C,1
51943,[16*]c1c(C)ncc2ncccc12,1
51944,[5*]NC1=CCc2ccccc2C1C=O,1
51945,[15*][C@H]1[C@H](O)[C@H](O)CCC12OCCO2,1
51946,[8*]CCC1=N[C@H](C)CO1,1
51947,[13*][C@@H]1NC[C@H]2CC(C)C[C@@H]1C2=O,1
51948,[15*]C1CCC(Cl)CC1Cl,1
51949,[13*][C@H]1COC(C=O)=N1,1
51950,[8*][C@@H](Br)C=O,1
51951,[5*]N[C@@H]1CCCn2nccc21,1
51952,[15*]C1CNc2c(C)c(Br)cc(N)c2C1=O,1
51953,[6*]C(=O)CC(C)C=O,1
51954,[10*]N1N=C(C(F)(F)F)/C(=C/N(C)C)C1=O,1
51955,[13*][C@H]1CSC[C@H](N)C(=O)N1,1
51956,[16*]c1ccc(Cl)c2[nH]ncc12,1
51957,[10*]N1C(=O)CC(/N=C/N(C)C)N(C)C1=O,1
51958,[15*][C@]1(C)CCC(=C)[C@@H](C)C1,1
51959,[14*]c1cn2cc(C(=C)C)ncc2n1,1
51960,[16*]c1ccc2c(c1)[C@@H](c1ccccc1F)N(C(=S)NC)CC2,1
51961,[8*]C[N+]([O-])(CC)CCC,1
51962,[15*][C@@H]1CC(=O)C2=C(C1)Nc1nc(C)nn1[C@H]2c1cccc(Cl)c1,1
51963,[15*]C1CCC2(CC1)OC(C)C(C)O2,1
51964,[8*]CN1C(=O)/C(=N/[S@](=O)C(C)(C)C)c2c(Cl)cccc21,1
51965,[16*]c1cc2c(c([N+](=O)[O-])c1)C(=O)N(CCCC)c1ccccc1O2,1
51966,[16*]c1c(C)csc1Cl,1
51967,[4*]CC(=O)N/N=C/c1cc(Br)ccc1O,1
51968,[5*]N[C@H]1CCSc2ccc(F)cc21,1
51969,[8*]CN=C(CC)c1c(O)c2c([nH]c1=O)CCCC2,1
51970,[14*]c1ccc2c(Br)nc(N)c(C#N)c2n1,1
51971,[16*]c1cncc2c1CCCC2NS(N)(=O)=O,1
51972,[14*]c1cc(S(=O)(=O)C(C)(C)C)cc(=O)o1,1
51973,[7*]=CC1CCC1C,1
51974,[4*]C[C@H]1Cc2c(F)ccc3ccc(=O)n1c23,1
51975,[16*]c1ccc(F)c2c1C(=O)CC(=O)N2CC,1
51976,[16*]c1cc2c(cc1Br)n(C)c(=O)n2C,1
51977,[4*]C1(C2CNCC2(F)F)CC1,1
51978,[16*]c1c(F)cc(Cl)c2c1C=CCO2,1
51979,[16*]c1c(C)[nH+]c2ccc(Br)cc2c1O,1
51980,[15*][C@H]1CC(=O)[C@H](O)C1,1
51981,[16*]c1ccc2c(Br)cn(C)c(=O)c2c1,1
51982,[16*]c1cn(C=C)c2ncc(F)cc2c1=O,1
51983,[16*]c1c(O)c(Cl)c(Cl)c(Cl)c(Cl)c1=O,1
51984,[16*]c1cc(Br)cc2ccccc12,1
51985,[15*][C@@H]1C(=C)CCCC1(C)C,1
51986,[7*]=C/C=C1\Sc2ccc(F)cc2N1C,1
51987,[5*]NC(=S)C1(C)CCc2c(C)c(O)c(C)c(C)c2O1,1
51988,[5*]NC1=NCC[C@H](C)S1,1
51989,[5*]N1CC(S(=O)(=O)c2cccc(Br)c2)C1,1
51990,[13*][C@@H]1C=C(C#N)C=CN1,1
51991,[13*]C12NC(=O)N(C)C1N(C)C(=O)N2,1
51992,[16*]c1cccc(/C=N/Nc2nc(C)cs2)c1,1
51993,[16*]c1c(C)cc2c3c(cccc13)C(=O)C2(C)C,1
51994,[13*]C1NC(C)(C)CC1=O,1
51995,[16*]c1cc(C#N)c2c(c1)C(=N)NC2,1
51996,[15*]C12CCNCC1(/C(C)=N/N)C2,1
51997,[16*]c1cc2ccc3c(N)cccc3c2cc1N,1
51998,[5*]N1/C(=C/C)Sc2ccc(C)cc21,1
51999,[16*]c1cccc(C2=C(N)c3ccccc3C2=O)c1,1
52000,[8*]CC1CNC(C(C)C)c2[nH]cnc21,1
52001,[16*]c1c(C)cc(C)cc1I,1
52002,[7*]=CC1C(O)CC1O,1
52003,[14*]c1[nH]nc2c1[C@H](c1cccc(I)c1)C(C=O)=C(N)O2,1
52004,[5*]N[C@H]1c2cccc(F)c2CC[C@H]1C,1
52005,[15*]C1C(=O)C(Br)=C(OC)CC1C,1
52006,[9*]n1c(=O)c2ccccc2n(C)c1=O,1
52007,[5*]NC(=NC1C[C@H]2CC[C@]1(C)C2)NC#N,1
52008,[5*]N1CC(NNC=O)CCC12CC2,1
52009,[15*][C@H]1CC(=O)[C@@H]1C,1
52010,[14*]c1ccc2nc(C)cn2n1,1
52011,[1*]C(=O)C=C1NC(=O)[C@H](C)S1,1
52012,[13*]C1CC(=O)c2cc(Cl)ccc2N1,1
52013,[7*]=C1CCc2nc(N)nc(N)c21,1
52014,[13*][C@H]1CC(c2cccs2)=NN1C(=O)C(CC)CC,1
52015,[13*][C@H]1C=C(O)C(=O)O1,1
52016,[16*]c1cc(Cl)c(C)cc1[N+](=O)[O-],1
52017,[16*]c1ccc2c3c1C(=O)CC3NCC2,1
52018,[14*]c1nnc2n1N=C(c1ccc(C)cc1C)CS2,1
52019,[9*]n1ccc(=O)c(C=O)c1,1
52020,[16*]c1ccc2nsnc2c1S(=O)(=O)O,1
52021,[5*]NC(=S)NNC(=O)CC,1
52022,[6*]C(=O)N(NC=O)c1ncc2[nH]cnc2n1,1
52023,[16*]c1ccc2c(c1)OC1(CCNC1)CC2N,1
52024,[8*]C(C)[N+](O)(C(=O)O)N1CC[C@H]2C[C@H]21,1
52025,[14*]c1nc2c(c(Cl)c1C#N)C(=O)CC(C)(C)C2,1
52026,[14*]c1nc(NN)c(Cl)cc1Cl,1
52027,[15*]C1(C)C2=C(CCCC2=O)OC2=C1C(=O)CCC2,1
52028,[9*]n1c(C(=C)C(=C)C)[n+](C)c2ccccc21,1
52029,[9*]n1c(C)cc2c1c(=O)n(C)c(=O)n2C,1
52030,[13*]C1OCC2CC(N)CC1N2,1
52031,[14*]c1nc(Cl)c2ccccc2n1,1
52032,[5*]N1CCc2nc[nH]c2C1C(=O)C(C)C,1
52033,[8*]C(CC(=C)C)S(=O)(=O)c1ccc(C)cc1,1
52034,[8*]CCC1=NS(=O)(=O)c2ccc(Cl)cc2N1,1
52035,[16*]c1ccc2oc(=O)c3ccc(C)cc3c2c1,1
52036,[16*]c1ccc2c(ccc[n+]2C=O)c1,1
52037,[9*]n1c(=O)n(C)c2ncc(Br)c(Cl)c21,1
52038,[4*]CC(=O)N/N=C/c1ccc(F)cc1,1
52039,[16*]c1cccc2c(=O)oc3cc(C)cc(C)c3c12,1
52040,[5*]N1CC=C(C)N=C1S,1
52041,[15*][C@@H]1CC(=O)[C@@H](N)C1,1
52042,[16*]c1cc(N)c[nH]c1=N,1
52043,[13*]C1(Cl)C(C=O)=CN=C(N)N1Cl,1
52044,[7*]=C1c2ccncc2NC[C@H]1C,1
52045,[14*]c1nc(Cl)c2c(n1)CCNC2,1
52046,[15*][C@@]1(C(=S)NC)CCCC/C1=N/O,1
52047,[14*]c1nc(C)c(C)c(NN=Cc2cccc(Cl)c2)n1,1
52048,[15*]C12CCC(C)(CN(C)C1)C2(C)C,1
52049,[15*]C1CC(c2ccc(C)c(Br)c2)=NNC1=O,1
52050,[13*][C@H]1[C@@H](C)CCCN1S(=O)(=O)N1C[C@H](C)O[C@H](C)C1,1
52051,[15*]C1CCN(S)CC1,1
52052,[5*]N(C)C(=C=N)c1ccccc1,1
52053,[10*]N1C(=O)c2ccccc2[C@@H]1CC(C)=O,1
52054,[4*][C@@H]1C[C@@H]1C,1
52055,[4*]CCC[n+]1c(N)n(C(=O)C(C)(C)C)c2c(C)cccc21,1
52056,[9*]n1cc(Br)c2c(O)cnc(C#N)c21,1
52057,[13*]C1(C)OCOC(C)(C)C1(C)C,1
52058,[16*]c1cccc2c1C(=O)CC1(CCNCC1)O2,1
52059,[13*][C@H]1NCCC12CCCCC2,1
52060,[5*]N1CCN(S(=O)(=O)N2CCCCC2C)[C@@H](C)C1,1
52061,[9*]n1nc(C)c2c1NC(=O)C(C#N)C2c1ccccc1,1
52062,[13*]C1CC(=O)c2c(Cl)c(Cl)cc(Cl)c2S1,1
52063,[8*][C@H](O)CCC(C)(C)C,1
52064,[10*]N1CCCCC(N=C(N)NC#N)C1=O,1
52065,[16*]c1cncc2c1CCC[C@H]2C(N)=O,1
52066,[4*]CC(=C)c1nc(Cl)c2c3c(sc2n1)CCC3,1
52067,[14*]c1[nH+]csc1C,1
52068,[15*][C@@H]1CC(=O)[C@@H]1Cl,1
52069,[16*]c1cc(F)cc2c1NCCC2C,1
52070,[7*]=Cc1coc2cc(F)ccc2c1=O,1
52071,[15*]C1CCc2oncc2C1C,1
52072,[9*]n1cnc2c(=O)[nH]c(=O)n(C)c21,1
52073,[16*]c1ccc2c(c1)C(C)C(=O)N2C,1
52074,[13*]C1C(F)=CC=C(Br)N1C,1
52075,[14*]c1nccc(C#N)c1N,1
52076,[9*]n1c2c(c(=O)[nH]c1=O)[C@@H](c1cccc(C)c1)NC(=O)N2,1
52077,[13*]C1CSC(C(=O)CC)=N1,1
52078,[16*]c1cc(O)c2c(=O)oc3c(Cl)c(O)cc(C)c3c2c1,1
52079,[16*]c1cccc2cc3cc(C#N)ccc3nc12,1
52080,[5*]N1CC(C)Oc2cc(C)c(Br)cc21,1
52081,[7*]=C[C@@H](C)[C@@H](C)C(=O)NO,1
52082,[15*][C@H]1CCCC1=NNC=O,1
52083,[1*]C(=O)C(Br)CCC,1
52084,[6*]C(=O)N/N=C/c1cc(F)ccc1Br,1
52085,[11*]SC1=C(Cl)C(=O)OC1O,1
52086,[16*]c1cnn2c1N(C)CC2,1
52087,[5*]N1c2ccccc2C2C(N)NCCC21,1
52088,[7*]=C/C=N\N(CCC#N)C1=NS(=O)(=O)c2ccccc21,1
52089,[8*]C(C)(C)C#Cc1cn(C)c(=O)c2[nH]c(C)cc12,1
52090,[14*]c1nc2c(c(N)c1C#N)CCCCN2C,1
52091,[5*]N1c2ccncc2[C@@H](N)C[C@H]1C,1
52092,[16*]c1cnc2c(c1)N(CCC)C(=O)C2,1
52093,[12*]S(=O)(=O)[C@@H]1CCCOC1,1
52094,[1*]C(=O)C(C)(CO)C(C)(C)C,1
52095,[15*]C1CC(=O)C(C(CCC)=NC(C)(C)C)=C(O)C1,1
52096,[5*]N1CCn2cccc2C1C(C)C,1
52097,[5*]N1c2ncccc2NC(=O)c2cc(Br)cnc21,1
52098,[16*]c1cc(C#N)n2ccnc2c1,1
52099,[13*][C@]1(C)NC=CC=C1O,1
52100,[8*][C@H](C1=C(O)CC(C)(C)CC1=O)[C@H](C=O)C(=O)C(F)(F)F,1
52101,[14*]c1n(C)c2cc(S(C)(=O)=O)ccc2[n+]1C,1
52102,[16*]c1cc(C2CC(=O)Nc3[nH]ncc32)ccc1F,1
52103,[5*]N1C=CC(C=O)=CC1C,1
52104,[7*]=Cc1cnc2c(c1)C(=O)N(C)c1ccc(F)nc1N2,1
52105,[14*]c1ccc2c(N)nsc2n1,1
52106,[15*][C@H]1CCC=C(CO)C1=O,1
52107,[9*]n1cc(F)cn1,1
52108,[13*]C1NC(=O)c2ccccc2N(CCC(C)C)C1=O,1
52109,[16*]c1cc2cc(S(=O)(=O)O)ccc2c2ccccc12,1
52110,[8*]C(O)C1CCCc2sccc21,1
52111,[14*]c1cc2nccc(C)c2s1,1
52112,[15*]C1CCCC/C1=N/NC(N)=O,1
52113,[7*]=CC1CCC2(OCCO2)C1C,1
52114,[7*]=C1CCCC/C1=C/N,1
52115,[15*]C1CCC1(F)F,1
52116,[14*]c1[nH]c2cncc(O)c2c1Cl,1
52117,[8*][C@@H](F)C(O)C(F)F,1
52118,[5*]N(C)C1=C(CC)NCC=C1,1
52119,[6*]C(=O)N(O)C1=C(C(=O)O)C=CCN1C,1
52120,[7*]=CC(=C)c1n[nH]c2ccncc12,1
52121,[15*][C@@H]1CC(=O)C2=C(C1)Nc1ncnn1[C@@H]2c1cccc(F)c1,1
52122,[5*]N1c2ccc(Cl)cc2CCc2cc(Br)ccc21,1
52123,[8*]C[C@H](O)C(Cl)(Cl)Cl,1
52124,[14*]c1cc(N/N=C(\C)c2ccc(Cl)c(Cl)c2)nc(C)n1,1
52125,[8*]CCC(=O)N/N=C/c1c(C)[nH]c2ccccc12,1
52126,[15*]C1CCc2nc3sc(C(N)=S)cc3cc2C1,1
52127,[16*]c1cccc2oc3cc(C)cc(O)c3c(=O)c12,1
52128,[14*]c1cn2ncc(C=O)c2n1C,1
52129,[9*]n1nc(C)c2c1OC(N)=C(C#N)[C@@H]2c1c(C)c(C)cc(C)c1C,1
52130,[13*][C@H]1COC(CC(C)(C)C)=N1,1
52131,[15*][C@]1(C)CC(=C)CC(C)(C)C1,1
52132,[4*][C@H]1OC(=O)C=C1N,1
52133,[4*][C@@H](CC(C)C)C(N)=O,1
52134,[16*]c1c2ccccc2nc2c(O)c(O)c(O)cc12,1
52135,[7*]=CC1C(=O)C([O-])CC1[O-],1
52136,[7*]=C(C)c1nccn1S(=O)(=O)c1ccccc1,1
52137,[16*]c1ccc(CC)c(S(C)=O)c1,1
52138,[5*]N1CC2(CC2)CC1C(N)=NC(C)C,1
52139,[14*]c1cccn1S(=O)(=O)c1c(F)cc(F)cc1Br,1
52140,[16*]c1cc(C)c2c(c1C#N)NC1(CCCCC1)NC2=O,1
52141,[10*]N1CCn2nc(C)cc2C1=O,1
52142,[16*]c1c2c(nc3scc(N)c13)C(CC=C)CCC2,1
52143,[16*]c1c(C)cc2ccc(C)cc2c1C,1
52144,[14*]c1nc(C#N)nc2c(C)c[nH]c12,1
52145,[8*][C@H](CC=O)C1=Cc2ccccc2OC1,1
52146,[16*]c1cccc2cc(O)c3ccccc3c12,1
52147,[3*]OC(O)N1CC=C(c2ccc(C)nc2)CC1,1
52148,[13*][C@H]1OC(C)(C)OC[C@@]1(C)O,1
52149,[7*]=C1CN(C)Cc2cn(C)nc21,1
52150,[1*]C(=O)C1=C(N)Oc2cc[nH]c(=O)c2C1c1c(Cl)cccc1Cl,1
52151,[13*]C1CN(S(=O)(=O)N2CC(C)OC(C)C2)CCN1C,1
52152,[14*]c1[nH]c2ccc(Cl)cc2c1O,1
52153,[9*]n1nc(C#C)c2cnc(C)nc21,1
52154,[5*]N1CCc2cnc(Cl)c(C#N)c21,1
52155,[16*]c1cnc2nc(Cl)c(F)c(C)c2c1,1
52156,[5*]N1C[C@H]2[C@H](C)C[C@H]2C1,1
52157,[5*]N1CCCCC1C#N,1
52158,[15*][C@H]1CN(S(=O)(=O)N2CC(C)CC(C)C2)C[C@H]1C,1
52159,[5*]N1CCC(/C(C=C)=N/NC=C)CC1,1
52160,[9*]n1cc(C#CC)c(=O)c2cccnc21,1
52161,[14*]c1[nH]c2ccccc2c1C1=CC(C)(C)NC(C)C1,1
52162,[16*]c1cccc2c1O[C@@H](C)[C@@H]2C,1
52163,[9*]n1ccc(=O)c2cc(N)c(C)nc21,1
52164,[15*][C@@H]1CC[C@]2(C[C@H]1C)NC(=O)c1ccccc1N2,1
52165,[1*]C(=O)C1=C(N)Oc2cc(C)[nH]c(=O)c2[C@@H]1c1ccc(Cl)cc1,1
52166,[16*]c1cc2cc([N+](=O)[O-])c(Cl)nc2nc1Cl,1
52167,[16*]c1ccc2nc3ccc(/C=[N+](/[O-])C(C)(C)C)cc3cc2c1,1
52168,[16*]c1ccc2c(c1)C(CC(=O)O)=Cc1ccccc1N2C,1
52169,[7*]=Cc1cc2c(C)cc(C)cc2oc1=O,1
52170,[7*]=Cc1nc2cc(C)c(C)cc2o1,1
52171,[14*]c1c2c(C)ccc(Br)c2cc[n+]1C,1
52172,[16*]c1ccccc1/C=N\Nc1ncnc(C)c1C,1
52173,[9*]n1nc(C)c2c1NC(=O)CC2c1ccc(Br)cc1F,1
52174,[5*]N[C@@H]1CCc2cccnc21,1
52175,[14*]c1[nH]nc2nc(N)[nH]c(=O)c12,1
52176,[9*]n1c(=O)c(N)cc2ccc(C)nc21,1
52177,[16*]c1cc([C@@H]2CC(=O)Nc3c2c(C)nn3C)ccc1O,1
52178,[16*]c1ccnc2cc(C=O)sc12,1
52179,[14*]c1c(CCO)nc2cnccn12,1
52180,[1*]C(=O)C(=N)n1ccccc1=N,1
