FID,SMILES,TPSA
397,[13*][C@]1(O)CC(C)=NN1C=O,52.900000000000006
398,[10*]N1C(=O)CN=C1O,52.900000000000006
399,[11*]SC1=C(C#N)CCC(=O)N1,52.89
400,[9*]n1/c(=N/C=O)sc2cc3c(cc21)OCCO3,52.82000000000001
401,[14*]c1nnn[n-]1,52.77
402,[12*]S(=O)(=O)c1ccc2c(c1)OCCO2,52.60000000000001
403,[9*]n1nc2cnc3ccccc3n2c1=O,52.190000000000005
404,[9*]n1cnc2nccc(=O)n21,52.19
405,[9*]n1c(=O)c2sccc2n2cnnc12,52.19
406,[9*]n1c(=O)c2ccccc2n2cnnc12,52.19
407,[16*]c1cnoc1N,52.05
408,[14*]c1nc2cc(N)ccc2o1,52.05
409,[14*]c1nc2c(N)cccc2o1,52.05
410,[5*]N/C(N)=[NH+]\C,52.019999999999996
411,[9*]n1nc(C)c([SH](=O)=O)c1C,51.96
412,[9*]n1ccnc1S(C)(=O)=O,51.96
413,[9*]n1cc2c(n1)CS(=O)(=O)C2,51.96
414,[9*]n1c(S(C)(=O)=O)nc2ccccc21,51.96
415,[14*]c1cc(=O)n2c(n1)SC[C@H]2CC=O,51.96
416,[12*]S(=O)(=O)c1cnn(C)c1,51.96
417,[12*]S(=O)(=O)c1cn(C)nc1C,51.96
418,[12*]S(=O)(=O)c1cn(C)cn1,51.96
419,[12*]S(=O)(=O)c1cn(C)c(C)n1,51.96
420,[12*]S(=O)(=O)c1c(C)nn(C)c1C,51.96
421,[14*]c1ncnc2oncc12,51.81
422,[14*]c1ncc2c(n1)CC(C)(C)C[C@H]2N,51.8
423,[14*]c1nc2ccccc2nc1N,51.8
424,[14*]c1nc(N)c2c3c(sc2n1)CCCC3,51.8
425,[14*]c1nc(C)cc(N)n1,51.8
426,[14*]c1cc(Cl)nc(N)n1,51.8
427,[1*]C(=O)/C(=N/OC)c1ccco1,51.8
428,[4*]CCC(N)=[NH2+],51.61
429,[4*]CC(N)=[NH2+],51.61
430,[16*]c1ccccc1C(N)=[NH2+],51.61
431,[16*]c1cccc(C(N)=[NH2+])c1,51.61
432,[14*]c1nncnn1,51.56
433,[14*]c1nc(S(C)(=O)=O)n2ccccc12,51.44
434,[16*]c1c[nH]c2cc3c(cc2c1=O)OCO3,51.32000000000001
435,[8*][C@@H](C)S(=O)(=O)CC=O,51.21
436,[8*]CS(=O)(=O)[C@@H](C)C=O,51.21
437,[8*]CS(=O)(=O)CC=O,51.21
438,[16*]c1ccc(S(=O)(=O)CC=O)cc1,51.21
439,[1*]C(=O)[C@H](C)S(=O)(=O)CCC,51.21
440,[1*]C(=O)[C@H](C)S(=O)(=O)CC,51.21
441,[1*]C(=O)[C@@H](C)S(=O)(=O)c1ccc(F)cc1,51.21
442,[1*]C(=O)[C@@H](C)S(=O)(=O)CC,51.21
443,[1*]C(=O)CS(=O)(=O)c1ccccc1,51.21
444,[1*]C(=O)CS(=O)(=O)c1ccc(Cl)cc1,51.21
445,[1*]C(=O)CCS(=O)(=O)c1ccc(C)cc1,51.21
446,[1*]C(=O)CCCS(C)(=O)=O,51.21
447,[5*]N1COc2ncnnc2-c2ccccc21,51.14
448,[9*]n1ncc2cc(C)c(=O)[nH]c21,50.68
449,[9*]n1ncc2c([nH]c3ccccc32)c1=O,50.68
450,[9*]n1cnc2[nH]c(=S)sc2c1=O,50.68
451,[9*]n1cn[nH]c1=O,50.68
452,[9*]n1ccc2n[nH]c(=O)c-2c1,50.68
453,[9*]n1c(C)c2cn[nH]c(=O)c2c1C,50.68
454,[9*]n1c(=S)[nH]c(=O)c2cccnc21,50.68
455,[16*]c1ccnc2c1c(=O)[nH]n2C,50.68
456,[16*]c1cc(C)nc2c1c(=O)[nH]n2C,50.68
457,[14*]c1n[nH]c(=O)n1C,50.68
458,[14*]c1ccc2c(=O)[nH]n(C)c2n1,50.68
459,[10*]N1C(=O)c2oc3ccccc3c(=O)c2[C@H]1c1ccccc1,50.52
460,[10*]N1C(=O)c2oc3ccc(F)cc3c(=O)c2[C@H]1c1ccccc1,50.52
461,[10*]N1C(=O)c2oc3ccc(F)cc3c(=O)c2[C@@H]1c1ccccc1,50.52
462,[16*]c1cc(=O)oc2cc(O)ccc12,50.44
463,[16*]c1cc(=O)oc2c(C)c(O)ccc12,50.44
464,[16*]c1c(O)ccc2ccc(=O)oc12,50.44
465,[9*]n1cnc2c1N=C(O)C[C@H]2c1ccccc1,50.41
466,[14*]c1cc(=O)n2nccc2[nH]1,50.160000000000004
467,[16*]c1cccn2c(=O)[nH]nc12,50.16
468,[16*]c1c(C)nc2cc(=O)[nH]n2c1C,50.16
469,[9*]n1/c(=N/C=O)[nH]c2ccccc21,50.15
470,[14*]c1cc2cc([SH](=O)=O)ccc2[nH]1,49.93
471,[12*]S(=O)(=O)c1cc[nH]c1,49.93
472,[16*]c1cccc(C(=N)N)c1,49.870000000000005
473,[10*]N1C(=O)[C@H]2CN(c3ccccc3)O[C@@H]2C1=O,49.85
474,[7*]=Cc1nc(C#N)co1,49.82
475,[16*]c1ccc(N)cc1C#N,49.81
476,[10*]N1N=C(C=O)CCC1=O,49.74
477,[1*]C(=O)C1=C(C)N=C2SCCC(=O)N2C1,49.74
478,[13*][C@@H]1OC[C@H](O)[C@@H]1O,49.69
479,[13*][C@@H]1OC[C@@H](O)[C@H]1O,49.69
480,[13*][C@@H]1OC[C@@H](O)[C@@H]1O,49.69
481,[1*]C(=O)/C=N/O,49.66
482,[13*][C@@H]1CNC(=[NH2+])N1,49.65
483,[14*]c1nnc(C)c(C)c1C#N,49.57
484,[14*]c1ncncc1C#N,49.57
485,[14*]c1nccnc1C#N,49.57
486,[5*]N/C(=[NH+]/CC)N1CC[C@@H](O)C1,49.47
487,[11*]SC1=NC=NC2=NC=N[C@@H]21,49.44
488,[7*]=C1SC(=S)N(NC=O)C1=O,49.410000000000004
489,[5*]NS(=O)(=O)N1C[C@@H](C)C[C@@H](C)C1,49.410000000000004
490,[5*]NS(=O)(=O)N1CCC[C@@H](C)C1,49.410000000000004
491,[5*]N1CCN[C@H]2CS(=O)(=O)C[C@H]21,49.410000000000004
492,[13*][C@@H]1NC(=O)[C@@H]2CCCN2C1=O,49.410000000000004
493,[13*][C@@H]1NC(=O)N(C)C(C)=C1C=O,49.410000000000004
494,[10*]N1C[C@H](C)C(=O)NC1=O,49.410000000000004
495,[10*]N1CC(=O)N[C@@H](C)C1=O,49.410000000000004
496,[10*]N1CC(=O)NCC1=O,49.410000000000004
497,[10*]N1C(=O)N[C@]2(C[C@H](C)CC(C)(C)C2)C1=O,49.410000000000004
498,[10*]N1C(=O)N[C@]2(C[C@@H](C)CC(C)(C)C2)C1=O,49.410000000000004
499,[10*]N1C(=O)N[C@]2(CCc3ccccc32)C1=O,49.410000000000004
500,[10*]N1C(=O)N[C@@]2(C[C@H](C)CC(C)(C)C2)C1=O,49.410000000000004
501,[10*]N1C(=O)N[C@@]2(CCCC[C@H]2C)C1=O,49.410000000000004
502,[10*]N1C(=O)NC2(CCCCCC2)C1=O,49.410000000000004
503,[10*]N1C(=O)NC(=O)[C@H]1C,49.410000000000004
504,[10*]N1C(=O)CNC1=O,49.410000000000004
505,[9*]n1c(=S)[nH]c2c(C)n[nH]c21,49.4
506,[16*]c1c([O-])ccc2c1OCC2=O,49.36
507,[6*]C(=O)NO,49.33
508,[15*][C@]1(O)CCCNC1=O,49.33
509,[1*]C(=O)NO,49.33
510,[5*][NH+]1CCc2c(sc3c2C(O)=NCN3)C1,49.06
511,[5*]N1CCc2nc[nH]c(=O)c2C1,48.99
512,[9*]n1cc2c(=O)n(C)c(=O)n(C)c2c1,48.93
513,[16*]c1cnnc([O-])c1,48.84
514,[14*]c1nc(C)cc([O-])n1,48.84
515,[14*]c1cc([O-])ncn1,48.84
516,[16*]c1ccc2c(=O)[nH]c(=S)[nH]c2c1,48.65
517,[16*]c1ccc2[nH]c(=O)[nH]c2c1,48.65
518,[16*]c1c(C)[nH][nH]c1=O,48.65
519,[14*]c1[nH][nH]c(=O)c1Br,48.65
520,[9*]n1c(=O)oc2cccnc21,48.03
521,[9*]n1cc(N)ccc1=O,48.019999999999996
522,[9*]n1c(C)c(C)c2c1ncn1ncnc21,48.010000000000005
523,[5*]N1CCN(C2=NC(=O)CCN2)CC1,47.94
524,[14*]c1ncnc2c1sc1ncc3c(c12)CC(C)(C)OC3,47.900000000000006
525,[14*]c1nc2sc3cncnc3c2c2c1COC(C)(C)C2,47.900000000000006
526,[8*][C@H]([NH3+])CO,47.870000000000005
527,[9*]n1cnc2ncsc2c1=O,47.78
528,[9*]n1cnc2ncccc2c1=O,47.78
529,[9*]n1ccc2ncncc2c1=O,47.78
530,[14*]c1ncnn1C(C)=O,47.78
531,[3*]O/N=C(\N)CC,47.61
532,[7*]=C(C#N)C#N,47.58
533,[4*]C[C@H](C#N)CCC#N,47.58
534,[7*]=C1Oc2c(ccc3c2CNCO3)C1=O,47.56
535,[7*]=C1Oc2c(cc3c(c2C)OCNC3)C1=O,47.56
536,[14*]c1cc(=O)n2oc(C)cc2n1,47.510000000000005
537,[14*]c1nnc2n1CC[NH2+]C2,47.32
538,[14*]c1oc2ccc([SH](=O)=O)cc2c1C,47.28
539,[14*]c1ccc(S(C)(=O)=O)o1,47.28
540,[16*]c1cccc(/C=c2\sc3ncnn3c2=O)c1,47.260000000000005
541,[16*]c1c(C)nn2c3c(cnc12)C(=O)CCC3,47.260000000000005
542,[14*]c1nn2c(=O)ccnc2s1,47.260000000000005
543,[14*]c1ncccc1[SH](=O)=O,47.03
544,[12*]S(=O)(=O)c1cccc2cnccc12,47.03
545,[12*]S(=O)(=O)c1cccc2cccnc12,47.03
546,[12*]S(=O)(=O)c1cccc2cc(C)cnc12,47.03
547,[6*]C(=O)/C(=C(/N)[S-])[n+]1ccccc1,46.970000000000006
548,[13*][C@]1(C)Cn2cncc2C(=O)N1,46.92
549,[1*]C(=O)Nn1cnc2ccccc21,46.92
550,[5*]N1CCOc2ccc([SH](=O)=O)cc21,46.61
551,[16*]c1ccc2c(c1)N(CC=O)C(=O)CO2,46.61
552,[16*]c1ccc(S(=O)(=O)N(C)OC)cc1,46.61
553,[10*]N1C(=O)[C@@H]2[C@H]3CC[C@H](O3)[C@@H]2C1=O,46.61
554,[1*]C(=O)CN1C(=O)COc2ccccc21,46.61
555,[1*]C(=O)CN1C(=O)COc2ccc(C)cc21,46.61
556,[1*]C(=O)CCN1C(=O)[C@H](C)Oc2ccccc21,46.61
557,[7*]=C1Oc2cc(O)ccc2C1=O,46.53
558,[9*]n1cnc2c(C)n[nH]c21,46.5
559,[14*]c1nn(C)c2[nH]cnc12,46.5
560,[14*]c1nc2cnn(C)c2[nH]1,46.5
561,[14*]c1nc2c(C)nn(C)c2[nH]1,46.5
562,[1*]C(=O)C1=N[C@@H](C)C(C(C)=O)=C1C,46.5
563,[1*]C(=O)C1=NC2=C(C(=O)CCC2)[C@H]1C,46.5
564,[5*]N1CCN(/C(N)=[NH+]\CC)CC1,46.47
565,[5*]N1CCN(/C(N)=[NH+]\C)CC1,46.47
566,[5*]N1CCc2ccc([N+](=O)[O-])cc2C1,46.379999999999995
567,[5*]N1CCc2cc([N+](=O)[O-])ccc21,46.379999999999995
568,[5*]N1CC[C@@H](C(N)=O)c2ccccc21,46.33
569,[7*]=C1SC(=O)NC1=O,46.17
570,[16*]c1cccc2c1C(=O)NC2=O,46.17
571,[16*]c1ccc2c3c(cccc13)C(=O)NC2=O,46.17
572,[16*]c1ccc2c(c1)C(=O)NC2=O,46.17
573,[15*][C@H]1CC(=O)NC2=C1C(=O)CC(C)(C)C2,46.17
574,[15*][C@H]1C(C=O)=C(C)NC2=C1C(=O)CCC2,46.17
575,[15*][C@@]1(C)CC(=O)NC1=O,46.17
576,[15*][C@@H]1CC(=O)NC(C)=C1C=O,46.17
577,[15*][C@@H]1C(=O)NC(=O)C[C@@H]1C,46.17
578,[15*]C1CC(=O)NC1=O,46.17
579,[15*]C1CC(=O)NC(=O)C1,46.17
580,[13*][C@H]1Nc2ccc([SH](=O)=O)cc2[C@H]2C=CC[C@H]21,46.17
581,[13*][C@H]1Nc2ccc([SH](=O)=O)cc2[C@H]2C=CC[C@@H]21,46.17
582,[13*][C@H]1Nc2ccc([SH](=O)=O)cc2[C@@H]2C=CC[C@@H]12,46.17
583,[13*][C@H]1Cc2cc([SH](=O)=O)ccc2N1,46.17
584,[13*][C@@H]1Nc2ccc([SH](=O)=O)cc2[C@H]2C=CC[C@H]12,46.17
585,[12*]S(=O)(=O)c1ccc2c(c1)[C@H]1C=CC[C@H]1CN2,46.17
586,[12*]S(=O)(=O)c1ccc2c(c1)[C@@H]1C=CC[C@H]1CN2,46.17
587,[12*]S(=O)(=O)c1ccc2c(c1)C[C@H](C)N2,46.17
588,[12*]S(=O)(=O)c1ccc2c(c1)CCN2,46.17
589,[12*]S(=O)(=O)[C@@H]1CCNC1,46.17
590,[1*]C(=O)[C@H]1CC(=O)Nc2cc(F)ccc21,46.17
591,[1*]C(=O)[C@@H]1CNC(=O)c2ccccc21,46.17
592,[1*]C(=O)C1=C(C)NC2=C(C1)C(=O)C[C@@H](C)C2,46.17
593,[1*]C(=O)C1=C(C)NC2=C(C1)C(=O)CCC2,46.17
594,[1*]C(=O)C1=C(C)NC2=C(C1)C(=O)CC(C)(C)C2,46.17
595,[1*]C(=O)C1=C(C)NC(=O)CC1,46.17
596,[14*]c1nc(C)c2c(n1)N(C)C(=O)CC2,46.09
597,[10*]N1Cc2ncncc2C1=O,46.09
598,[16*]c1cc(O)c2c(c1)C[NH2+]CCO2,46.07000000000001
599,[14*]c1ncc2c(c1C#N)CC(C)(C)OC2,45.91
600,[14*]c1ncc(C#N)c2c1COC(C)(C)C2,45.91
601,[4*]CC(=O)N1CCC(c2ccco2)=N1,45.81
602,[13*][C@H]1CC(c2ccco2)=NN1C(C)=O,45.81
603,[14*]c1c(C)c(C)c(C#N)c(=O)n1C,45.79
604,[16*]c1csc2nc[nH]c(=O)c12,45.75
605,[16*]c1cnc(C)[nH]c1=O,45.75
606,[16*]c1ccn[nH]c1=O,45.75
607,[16*]c1ccc2c(=O)[nH]cnc2c1,45.75
608,[16*]c1cc2cccnc2[nH]c1=O,45.75
609,[16*]c1c[nH]c2nc(C)ccc2c1=O,45.75
610,[16*]c1c(C)nc(C)[nH]c1=O,45.75
611,[14*]c1sc2nc[nH]c(=O)c2c1C,45.75
612,[14*]c1nccc(=O)[nH]1,45.75
613,[14*]c1nc2sccc2c(=O)[nH]1,45.75
614,[14*]c1nc2scc(C)c2c(=O)[nH]1,45.75
615,[14*]c1nc2sc3c(c2c(=O)[nH]1)CCC3,45.75
616,[14*]c1nc2sc(C)cc2c(=O)[nH]1,45.75
617,[14*]c1nc2cc(Cl)ccc2c(=O)[nH]1,45.75
618,[14*]c1nc2c(c(=O)[nH]1)SCC2,45.75
619,[14*]c1nc2c(c(=O)[nH]1)CCCC2,45.75
620,[14*]c1nc2c(c(=O)[nH]1)CCC2,45.75
621,[14*]c1nc(C)cc(=O)[nH]1,45.75
622,[14*]c1nc(C)c(C)c(=O)[nH]1,45.75
623,[14*]c1nc(=O)cc[nH]1,45.75
624,[14*]c1n[nH]ccc1=O,45.75
625,[14*]c1n[nH]c(=O)c2c1CCCC2,45.75
626,[14*]c1cc(=O)nc[nH]1,45.75
627,[14*]c1cc(=O)[nH]cn1,45.75
628,[14*]c1cc(=O)[nH]c(C)n1,45.75
629,[9*]n1ncc2c1CCC[C@H]2[NH3+],45.46
630,[5*][NH2+][C@@H]1CCCc2[nH]ncc21,45.29
631,[6*]C(=O)/N=c1/[nH]c2ccccc2s1,45.22
632,[6*]C(=O)/N=c1/[nH]c2ccc(F)cc2s1,45.22
633,[16*]c1ccc2s/c(=N\C=O)[nH]c2c1,45.22
634,[16*]c1ccc2[nH]/c(=N\C=O)sc2c1,45.22
635,[9*]n1c(C)cc([O-])cc1=O,45.06
636,[5*]N1C(=S)S[C@H]2C(=O)N=C(S)N=C21,45.03
637,[8*]C[C@H]([NH3+])C=O,44.71
638,[4*]CC[C@H]([NH3+])C=O,44.71
639,[1*]C(=O)[C@H](C[NH3+])CC(C)C,44.71
640,[1*]C(=O)C[NH3+],44.71
641,[1*]C(=O)CCC[NH3+],44.71
642,[5*]N1CCC(=NNC=O)CC1,44.7
643,[14*]c1n[nH]c(=S)[nH]1,44.47
644,[5*][NH+]1CCn2c(nn(C)c2=O)C1,44.260000000000005
645,[9*]n1ccc(=O)n(C)c1=O,44.0
646,[5*]N1CCN(S(=O)(=O)N2CCCCCC2)CC1,43.86000000000001
647,[5*]N1CCN(S(=O)(=O)N(C)C)CC1,43.86000000000001
648,[9*]n1nccc1N,43.84
649,[9*]n1ncc2c1CCC[C@@H]2N,43.84
650,[9*]n1ncc(Br)c1N,43.84
651,[9*]n1c(N)nc2cc(Cl)c(Cl)cc21,43.84
652,[5*]N1C[C@H](O)[C@H](O)C1,43.7
653,[5*]N1CC[NH2+]C[C@@H]1C#N,43.64
654,[14*]c1nc(C)[nH+]c2c1CC[NH2+]CC2,43.64
655,[9*]n1nnnc1C,43.6
656,[9*]n1c2ccccc2c2nncnc21,43.6
657,[14*]c1ncnc2c1nc1n2CCCCC1,43.6
658,[14*]c1ncnc2c1cnn2C,43.6
659,[14*]c1ncnc2c1c(Br)nn2C,43.6
660,[14*]c1ncc2c(n1)c(C)nn2C,43.6
661,[14*]c1nc(C)nc2c1cnn2C,43.6
662,[3*]OS(=O)(=O)c1ccc(Cl)cc1,43.370000000000005
663,[3*]OS(=O)(=O)CC,43.370000000000005
664,[16*]c1c(C)c2cc3c(C)coc3c(C)c2oc1=O,43.35
665,[5*]N1CC[NH+]=C1N,43.230000000000004
666,[5*]N1C(N)=[NH+]C[C@H]1C,43.23
667,[5*]N1C(N)=[NH+]C[C@@H]1C,43.23
668,[5*]N(C)/C(N)=[NH+]\C,43.23
669,[7*]=Cc1cccc([N+](=O)[O-])c1,43.14
670,[7*]=Cc1ccc([N+](=O)[O-])cc1,43.14
671,[7*]=Cc1ccc(F)cc1[N+](=O)[O-],43.14
672,[7*]=Cc1ccc(Cl)c([N+](=O)[O-])c1,43.14
673,[7*]=Cc1ccc(C)c([N+](=O)[O-])c1,43.14
674,[16*]c1csc([N+](=O)[O-])c1,43.14
675,[16*]c1ccccc1[N+](=O)[O-],43.14
676,[16*]c1cccc(C)c1[N+](=O)[O-],43.14
677,[16*]c1ccc([N+](=O)[O-])cc1C,43.14
678,[16*]c1ccc([N+](=O)[O-])c(Cl)c1,43.14
679,[16*]c1ccc(F)c([N+](=O)[O-])c1,43.14
680,[16*]c1ccc(C)c([N+](=O)[O-])c1,43.14
681,[16*]c1ccc(Br)cc1[N+](=O)[O-],43.14
682,[16*]c1cc(F)ccc1[N+](=O)[O-],43.14
683,[16*]c1cc(Cl)cc([N+](=O)[O-])c1,43.14
684,[16*]c1cc(Cl)c(Cl)cc1[N+](=O)[O-],43.14
685,[16*]c1cc(C)ccc1[N+](=O)[O-],43.14
686,[16*]c1cc(C)c([N+](=O)[O-])cc1Cl,43.14
687,[16*]c1c(F)cccc1[N+](=O)[O-],43.14
688,[16*]c1c(C)cccc1[N+](=O)[O-],43.14
689,[16*]c1c(C)cc(C)cc1[N+](=O)[O-],43.14
690,[16*]c1c(C)cc(C)c([N+](=O)[O-])c1C,43.14
691,[15*][C@@H]1C[C@H]1[N+](=O)[O-],43.14
692,[14*]c1cc2cc([N+](=O)[O-])ccc2s1,43.14
693,[16*]c1ccc2noc3c2c1C(=O)c1ccccc1-3,43.1
694,[16*]c1ccc2c3c(onc13)-c1ccccc1C2=O,43.1
695,[8*][C@H](N)C=O,43.09
696,[8*][C@H](C)C(N)=O,43.09
697,[8*]C[C@H](C)C(N)=O,43.09
698,[8*]CC(N)=O,43.09
699,[4*][C@](C)(CC(C)C)C(N)=O,43.09
700,[4*][C@H](CC)C(N)=O,43.09
701,[4*][C@H](C)CC(N)=O,43.09
702,[4*][C@H](C(N)=O)[C@H](C)CC,43.09
703,[4*][C@@H](C(N)=O)[C@H](C)CC,43.09
704,[4*][C@@H](C(N)=O)[C@@H](C)CC,43.09
705,[4*]C[C@@H](C)C(N)=O,43.09
706,[4*]CCCCC(N)=O,43.09
707,[4*]CCCC(N)=O,43.09
708,[4*]CCC(N)=O,43.09
709,[4*]CC(N)=O,43.09
710,[4*]C(C)(C)C(N)=O,43.09
711,[16*]c1cn2ncnc2nc1C,43.08
712,[16*]c1ccc2nnnn2c1,43.08
713,[14*]c1nnc2ccnn2c1C,43.08
714,[14*]c1nnc2c3ccccc3ncn12,43.08
715,[14*]c1nnc2c(C)c(C)cnn12,43.08
716,[14*]c1nn2cnnc2s1,43.08
717,[14*]c1nn2cnnc2c2ccccc12,43.08
718,[14*]c1nc2ncccn2n1,43.08
719,[14*]c1nc2ccccc2n2cnnc12,43.08
720,[14*]c1nc2ccccc2c2nc(C)nn12,43.08
721,[15*][C@H]1CC(=O)c2cncnc2C1,42.85
722,[5*]N[C@H]1CCCn2ncnc21,42.74
723,[5*]N[C@@H]1CCCn2nc(C)nc21,42.74
724,[13*][C@H]1CSc2nnc(C)n2N1,42.74
725,[13*][C@@H]1C[C@H](c2ccccc2)n2ncnc2N1,42.74
726,[14*]c1noc2c1C[NH2+]CC2,42.64
727,[14*]c1ncnc2c1CC[NH2+]CC2,42.39
728,[14*]c1ncc2c(n1)CC[NH2+]CC2,42.39
729,[14*]c1ncc2c(n1)CC[NH2+]C2,42.39
730,[16*]c1cccn(O)c1=O,42.230000000000004
731,[13*][C@H]1Cc2[nH+]c[nH]c2CN1,41.96
732,[13*][C@@H]1Cc2[nH+]c[nH]c2CN1,41.96
733,[16*]c1ccc(/C=N/N2CN=[NH+]C2=S)cc1,41.93
734,[13*][C@H]1N=[NH+]C(=S)N1/N=C/c1ccccc1,41.93
735,[11*]SC1=NC(=O)C2=C3CCCC[C@H]3SC2=N1,41.79
736,[9*]n1cc(C#N)cn1,41.61
737,[14*]c1c(C#N)cnn1C,41.61
738,[5*]N1C[C@@H]2OCC(=O)N[C@@H]2C1,41.57
739,[16*]c1ccc2n[nH]nc2c1,41.57
740,[16*]c1ccc2[nH]nnc2c1,41.57
741,[16*]c1cc2cn[nH]c2nc1Cl,41.57
742,[14*]c1ncnc2[nH]c(C)c(C)c12,41.57
743,[14*]c1ncn[nH]1,41.57
744,[14*]c1nccc2[nH]c(C)nc12,41.57
745,[14*]c1nc[nH]n1,41.57
746,[14*]c1nc2cnccc2[nH]1,41.57
747,[14*]c1nc2cccnc2[nH]1,41.57
748,[14*]c1nc2cc(Br)cnc2[nH]1,41.57
749,[14*]c1cnn[nH]1,41.57
750,[14*]c1ccc2nc[nH]c2n1,41.57
751,[14*]c1ccc2cn[nH]c2n1,41.57
752,[14*]c1ccc2c(C)n[nH]c2n1,41.57
753,[14*]c1cc2[nH]c(C)nc2cn1,41.57
754,[14*]c1c[nH]nn1,41.57
755,[13*][C@H]1NC(=O)[C@@H]2COCCN12,41.57
756,[8*]CC(=O)N/N=C\c1ccccc1,41.46
757,[7*]=C1C(=O)NN=C1C,41.46
758,[6*]C(=O)N/N=C/c1cccc(Br)c1,41.46
759,[6*]C(=O)N/N=C/C,41.46
760,[4*]CC(=O)NN=C(C)C,41.46
761,[4*]CC(=O)N/N=C/c1ccccc1,41.46
762,[4*]CC(=O)N/N=C/CC,41.46
763,[4*]CC(=O)N/N=C/C,41.46
764,[4*]CC(=O)/N=C1/NCCS1,41.46
765,[16*]c1ccccc1/C=N/NC(C)=O,41.46
766,[16*]c1cccc(/C=N/NC=O)c1,41.46
767,[16*]c1cccc(/C=N/NC(C)=O)c1,41.46
768,[16*]c1cccc(/C(C)=N\NC=O)c1,41.46
769,[16*]c1cccc(/C(C)=N/NC=O)c1,41.46
770,[16*]c1ccc(/C=N\NC=O)cc1,41.46
771,[16*]c1ccc(/C=N/NC(C)=O)cc1Br,41.46
772,[13*][C@H]1S/C(=N\c2ccccc2)NC1=O,41.46
773,[13*][C@H]1CC(=O)N/C(=N/c2ccccc2)S1,41.46
774,[13*][C@@H]1S/C(=N/CC)NC1=O,41.46
775,[5*]N/C(=[NH+]/C)N1CCNCC1,41.27
776,[6*]C(=O)NNc1ccccc1Cl,41.13
777,[6*]C(=O)NNc1c(C)cc(C)cc1C,41.13
778,[15*][C@H]1CC(=O)C2=C(C1)Nc1ccccc1NC2,41.13
779,[15*][C@@H]1CC(=O)C2=C(C1)Nc1ccccc1NC2,41.13
780,[13*][C@@H]1NC(=O)c2ccccc2N1,41.13
781,[13*][C@@H]1CC(=O)NCCN1,41.13
782,[13*]C1NC(=O)c2ccccc2N1,41.13
783,[1*]C(=O)NNc1ccccc1Cl,41.13
784,[1*]C(=O)NNc1cccc(F)c1F,41.13
785,[1*]C(=O)NNc1ccc(F)cc1,41.13
786,[7*]=C1NC(=S)NC1=O,41.129999999999995
787,[7*]=C(C)NNC(C)=O,41.129999999999995
788,[5*]N[C@H]1NC(=O)c2ccccc21,41.129999999999995
789,[16*]c1ccccc1NNC=O,41.129999999999995
790,[13*][C@H]1Nc2ccccc2NC2=C1C(=O)CCC2,41.129999999999995
791,[14*]c1cnc2ccc(C#N)cn12,41.09
792,[9*]n1c([O-])c2ccccc2nc1=S,40.879999999999995
793,[7*]=CC(=O)CC#N,40.86
794,[6*]C(=O)CC#N,40.86
795,[4*][C@@H](C)C(=O)CC#N,40.86
796,[4*]CCC(=O)CC#N,40.86
797,[1*]C(=O)[C@@H](C)C#N,40.86
798,[5*]N[C@H]1CCCc2[nH]ncc21,40.71
799,[14*]c1n[nH]c2c1CNCC2,40.71
800,[15*]C1CCN(S(=O)(=O)N(C)C)CC1,40.620000000000005
801,[10*]N1CC(=O)N2CCC[C@H]2C1=O,40.620000000000005
802,[10*]N1CC(=O)N2CCCC[C@H]2C1=O,40.620000000000005
803,[10*]N1CC(=O)N(C)CC1=O,40.620000000000005
804,[10*]N1C(=O)[C@H]2CCCCN2C(=O)[C@@H]1C,40.620000000000005
805,[10*]N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C,40.620000000000005
806,[16*]c1ccncc1C#CC[NH3+],40.53
807,[14*]c1nc2c(s1)[C@H]([NH3+])CCC2,40.53
808,[8*]CC(CO)CO,40.46
809,[8*]C(CC)(CO)CO,40.46
810,[8*]C(C)(CO)CO,40.46
811,[7*]=Cc1ccc(O)c(O)c1,40.46
812,[4*]CC(C)(CO)CO,40.46
813,[4*]C(CO)CO,40.46
814,[16*]c1ccc(O)cc1O,40.46
815,[16*]c1c(O)cccc1O,40.46
816,[16*]c1ccc(N)[nH+]c1,40.16
817,[16*]c1cc[nH+]c(N)c1,40.16
818,[16*]c1c[nH+]ccc1N,40.16
819,[8*][C@](C)(CC)C(=O)[O-],40.129999999999995
820,[8*][C@H](C)C(=O)[O-],40.129999999999995
821,[8*][C@@H](C(=O)[O-])C(C)C,40.129999999999995
822,[8*]CCCCCC(=O)[O-],40.129999999999995
823,[8*]CCCC(=O)[O-],40.129999999999995
824,[6*]C(=O)[O-],40.129999999999995
825,[4*][C@](C)(CC)C(=O)[O-],40.129999999999995
826,[4*][C@H](F)C(=O)[O-],40.129999999999995
827,[4*][C@H](CCC)C(=O)[O-],40.129999999999995
828,[4*][C@H](C)[C@H](C)C(=O)[O-],40.129999999999995
829,[4*][C@H](C)C(=O)[O-],40.129999999999995
830,[4*][C@H](C(=O)[O-])[C@H](C)CC,40.129999999999995
831,[4*][C@@](C)(CC)C(=O)[O-],40.129999999999995
832,[4*][C@@H](F)C(=O)[O-],40.129999999999995
833,[4*][C@@H](CC)C(=O)[O-],40.129999999999995
834,[4*][C@@H](C)CC(=O)[O-],40.129999999999995
