FID,SMILES,frequency,org_FID
2702,[16*]c1ccc2oc(=O)ccc2c1,16,7905
2703,[13*]C1CC(c2cccs2)=NN1C(=O)CCC(=O)O,16,7906
2704,[16*]c1c(C)n[nH]c(=O)c1C,16,7912
2705,[5*]N1CCN(CN2C(=O)C(=O)c3cc(Br)ccc32)CC1,16,7913
2706,[13*]C1CCCCC(=O)N1,16,7917
2707,[12*]S(=O)(=O)c1ccc(Cl)cc1C,16,7918
2708,[15*][C@H]1CCO[C@@H]1C(=C)C,16,7921
2709,[5*]N[C@@H]1CCCc2c1[nH]c1ccccc21,16,7923
2710,[12*]S(=O)(=O)c1cccc2c1OCCO2,16,7924
2711,[16*]c1cc(Cl)cc(Cl)c1O,16,7925
2712,[7*]=Cc1ccc2c(ccc[n+]2C)c1,16,7929
2713,[16*]c1ccc2c(c1)C(=O)Nc1ccccc1N2,16,7942
2714,[15*][C@@H]1C[C@@H]2C(=O)Nc3ccccc3N2C1,16,7943
2715,[16*]c1cc(Cl)c(Cl)c(Cl)c1,16,7944
2716,[5*]N1CCc2ccccc2[C@H]1c1cccc(C)c1,16,7946
2717,[5*]N1CCc2ccc(F)cc21,16,7948
2718,[6*]C(=O)C[n+]1ccccc1,16,7952
2719,[13*]C1CCCN1S(=O)(=O)N1CCCC1C,16,7955
2720,[7*]=C[C@@H](C)O,16,7956
2721,[15*]C1C[C@@H]1F,16,7959
2722,[16*]c1ccc(C2=C(N)c3ccccc3C2=O)cc1,16,7961
2723,[5*]N1CC[C@H](C2CC2)[C@H](C)C1,16,7968
2724,[16*]c1ccc2c(c1)CCNC2c1c(F)cccc1Cl,16,7974
2725,[7*]=C1SC(=O)NC1=Nc1cccc(Cl)c1,16,7985
2726,[14*]c1cc(Cl)cn1C,16,7986
2727,[5*]NC1c2ccccc2CCC1C,16,7990
2728,[7*]=Cc1cc([N+](=O)[O-])ccc1Cl,16,7992
2729,[9*]n1c(C)cc(=O)n2nccc12,16,7993
2730,[12*]S(=O)(=O)c1cccnc1C#N,16,7995
2731,[14*]c1[nH+]c2cc(C)ccc2cc1C,16,7997
2732,[14*]c1cc(=O)c(Cl)co1,16,7998
2733,[6*]C(=O)C[n+]1csc(C)c1C,16,8002
2734,[7*]=Cc1c(C)[nH]c2ccccc12,16,8003
2735,[13*][C@@H]1Cc2ccccc2C(=O)O1,16,8004
2736,[5*]N1CCN(N=C(C)c2ccc(O)cc2)CC1,16,8011
2737,[16*]c1ccc2c(c1)C(=N)NC2,16,8027
2738,[4*]CCC(=O)n1ccccc1=NC(C)C,16,8028
2739,[5*]N1CCc2[nH]c(=O)[nH]c(=O)c2C1,16,8036
2740,[8*]CN1C(=O)C2(OCCCO2)c2cc(Cl)ccc21,16,8044
2741,[15*]C1CN=C(N)NC1,16,8046
2742,[1*]C(=O)CI,16,8048
2743,[13*][C@@H]1CC(c2cccs2)=NN1C(=O)CCC(=O)O,16,8049
2744,[15*][C@H]1C=C(C=O)SC1,16,8050
2745,[16*]c1ccccc1[O-],16,8052
2746,[16*]c1ccc2c(c1)CCNC2c1cc(Cl)cc(Cl)c1,16,8054
2747,[16*]c1cnc2c(c1)c(C)nn2C,16,8055
2748,[13*]C1C=CC=C(C=O)N1,16,8060
2749,[15*]C1CNCCOC1,16,8063
2750,[7*]=C1CCCC1=C,16,8065
2751,[16*]c1ccc2c(c1)sc[n+]2C,16,8066
2752,[14*]c1c[nH+]cs1,16,8069
2753,[8*]C(C)C(N)=S,16,8072
2754,[7*]=C1SC(N=C(N)N)=NC1=O,16,8075
2755,[15*]C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,16,8083
2756,[8*]CCCCC=O,16,8084
2757,[5*]NC1CCOc2ccc(F)cc21,16,8088
2758,[9*]n1cnc2c3cc(F)ccc3n(C)c2c1=O,16,8092
2759,[15*][C@@H]1COCCC1=O,16,8093
2760,[16*]c1c[nH]c2cnc(C)nc12,16,8094
2761,[16*]c1cccc2oc(=O)c3ccccc3c12,16,8096
2762,[16*]c1ccc2c(c1)CNC2=N,16,8099
2763,[15*][C@]1(O)C=CC(=O)CC1,16,8100
2764,[16*]c1ccc2c(c1)N(C)C(=O)C2,16,8103
2765,[16*]c1ccc2c(c1)c(=O)oc1cc(O)ccc12,16,8105
2766,[13*]C1CS(=O)(=O)CCN1,16,8108
2767,[14*]c1[nH]nc2c1[C@@H](c1ccc(Br)cc1)C(C#N)=C(N)O2,16,8109
2768,[5*]NC=CC,16,8111
2769,[16*]c1cnc2c(c1)C(=O)NC2=O,16,8115
2770,[7*]=C(C#N)c1nc2ccccc2s1,16,8118
2771,[8*]CCC1=NCCO1,16,8128
2772,[8*]CCC1CCc2cccnc21,16,8132
2773,[9*]n1ncc2c1CCC[C@H]2N,16,8133
2774,[7*]=Cc1sc2ccccc2[n+]1CC#C,16,8135
2775,[5*]N1C(C#N)C[C@@H]2C[C@@H]21,16,8136
2776,[7*]=Cc1csc2cncnc12,16,8137
2777,[16*]c1cccc(C2=Nc3cc(C)c(Cl)cc3NC(=O)C2)c1,16,8141
2778,[5*]N1CC(C)NS1(=O)=O,16,8148
2779,[16*]c1cc(C=NN2CCNCC2)ccc1O,15,8150
2780,[16*]c1ccc(S(=O)(=O)C2CCN(C)CC2)cc1,15,8152
2781,[1*]C(=O)C[n+]1csc2ccccc21,15,8155
2782,[13*][C@H]1Cc2ccccc2C(=O)O1,15,8156
2783,[4*]CC(=O)N/N=C1/C[C@H](C)CC(C)(C)C1,15,8160
2784,[9*]n1c(Br)c(Br)c2c(O)cncc21,15,8161
2785,[9*]n1c(=O)n(C)c2ccccc21,15,8162
2786,[16*]c1ccc2c(c1)OC(C)(C)CNC2,15,8163
2787,[8*]C(Br)CC,15,8172
2788,[16*]c1c[nH]c2ncc(F)c(C)c2c1=O,15,8177
2789,[14*]c1cc(=O)n(C)o1,15,8182
2790,[5*]N1CCC2(CC1)N=C(SC)C(c1ccc(C)cc1)=N2,15,8189
2791,[14*]c1scc(C)[n+]1C,15,8194
2792,[12*]S(=O)(=O)c1ccncc1,15,8196
2793,[7*]=C1C(=O)Nc2ccccc2N=C1c1ccccc1,15,8198
2794,[7*]=C1CCn2c1nc1scc(C)c1c2=O,15,8202
2795,[6*]C(=O)C#CC1(O)CCC2(CC1)OCCO2,15,8206
2796,[5*]NC(=S)N1CC(C)C(=O)N1,15,8208
2797,[10*]N1C[C@H](C)n2ncc(N)c2C1=O,15,8210
2798,[16*]c1ccc2ncn(C)c2c1,15,8212
2799,[5*]N1CCOc2c(O)cccc2C1,15,8213
2800,[16*]c1ccc2ccc(Cl)nc2c1,15,8215
2801,[16*]c1c[nH+]c2c(C)cc(Cl)cc2c1,15,8216
2802,[6*]C(=O)N=C(N)N,15,8222
2803,[5*]N1CCCNCC1C,15,8225
2804,[15*][C@@H]1C[C@@H]1C1CCNCC1,15,8229
2805,[14*]c1ccc2cc(C#N)cnc2n1,15,8231
2806,[9*]n1ccc(=O)c2cnc(Cl)c(Cl)c21,15,8234
2807,[7*]=Cc1cccc(Cl)c1F,15,8236
2808,[15*]C1CCC/C1=N\NC=O,15,8238
2809,[9*]n1ncc2c(Cl)cncc21,15,8241
2810,[13*]C1OC(=O)C=C1C,15,8242
2811,[8*]CN=C(N)N1CCCC1,15,8243
2812,[15*]C1CC(=O)NC(C)C1,15,8247
2813,[1*]C(=O)C1=C(C)CCC1,15,8249
2814,[14*]c1ncc2c(=O)[nH]cnc2n1,15,8250
2815,[7*]=CC1=CCC=CO1,15,8255
2816,[1*]C(=O)[C@H]1CC(=O)Nc2ccccc21,15,8257
2817,[5*]N1CCc2ccccc2[C@@H]1c1cccc(Cl)c1,15,8260
2818,[5*]N1C[C@@]2(C)COC[C@@]2(C)C1,15,8261
2819,[14*]c1nc(C)oc1C,15,8263
2820,[14*]c1ccc([C@H]2CC(=O)Nc3[nH]ncc32)o1,15,8264
2821,[14*]c1nn(C)c2c1COc1ccc(Cl)cc1-2,15,8266
2822,[15*][C@H]1CN[C@H](C)C1,15,8267
2823,[5*]N1CCc2ccccc2C1c1ccc(O)cc1,15,8268
2824,[16*]c1cc2[nH]c(=O)c(=O)[nH]c2cc1Cl,15,8269
2825,[7*]=C1C(=O)N(C)c2c(F)cccc21,15,8270
2826,[3*]OC(F)(F)Cl,15,8273
2827,[9*]n1c(=O)c(=O)[nH]c2cccnc21,15,8274
2828,[16*]c1cc2c(cc1C)OCO2,15,8276
2829,[1*]C(=O)C[n+]1csc(C)c1C,15,8277
2830,[13*][C@@H]1NC(=O)c2c(sc(C)c2C)N1,15,8280
2831,[14*]c1oncc1C,15,8282
2832,[7*]=CC(=O)N=C1N=C(CC=O)c2ccccc21,15,8283
2833,[14*]c1cc([SH](=O)=O)c(C)o1,15,8290
2834,[15*]C1CCCCC1=NO,15,8292
2835,[10*]N1C(=O)C(N)CN1C,15,8293
2836,[14*]c1nnc2c(C)cc3cc(C)ccc3n12,15,8296
2837,[15*][C@H]1CNC[C@@H](C)C1,15,8303
2838,[13*][C@@H]1CCC2(CC2)CN1C,15,8308
2839,[5*]NC1CC(C)(C)c2ccccc21,15,8312
2840,[8*]CN1C(=O)CNC(=O)c2cc(Cl)ccc21,15,8317
2841,[16*]c1ccc(Cl)cc1C#N,15,8318
2842,[5*]NC(N)=Nc1ccc2cccc3c2c1CC3,15,8319
2843,[13*]C1C(N)C(=O)NN1C,15,8325
2844,[13*]C1NCC2CCC1C2,15,8327
2845,[16*]c1cc(Cl)c(=O)n2c1CCC2,15,8328
2846,[15*]C1C(=O)c2ccc(Br)cc2C1=O,15,8329
2847,[16*]c1ccc2c(c1)CCN[C@H]2c1cccc(Cl)c1,15,8333
2848,[7*]=C1CCCC/C1=N\O,15,8337
2849,[16*]c1cn(C=O)c2ccccc12,15,8340
2850,[13*][C@@H]1Cn2nccc2N1,15,8344
2851,[13*]C1CN=C(N2CCNCC2)S1,15,8345
2852,[4*]C(C)C(=O)NN=C1CCCCC1,15,8346
2853,[5*]N1CCC(C)C(O)C1,15,8349
2854,[15*]C1C(=O)NCCC1C,15,8350
2855,[4*]C(C)(C)CCC,15,8351
2856,[16*]c1cc2cc(C)ccc2[nH]c1=O,15,8355
2857,[16*]c1cc(O)cc(F)c1,15,8356
2858,[9*]n1c2c(c3cc(Br)ccc31)CCNC2=O,15,8361
2859,[14*]c1nc2ncc(C)cc2s1,15,8362
2860,[4*]CC#CCC,15,8363
2861,[14*]c1cc([SH](=O)=O)c(C)s1,15,8372
2862,[1*]C(=O)C1NS(=O)(=O)c2ccccc21,15,8374
2863,[7*]=Cc1cnc2[nH]c(=O)ccc2c1,15,8375
2864,[3*]OS(=O)(=O)O,15,8377
2865,[7*]=Cc1ccc(Br)s1,15,8379
2866,[16*]c1cn[nH]c(=O)c1,15,8381
2867,[16*]c1cn(C)c(=O)c2ccccc12,15,8387
2868,[1*]C(=O)C1=C(N)SCC1,15,8391
2869,[7*]=C(S)C(=O)O,15,8394
2870,[13*][C@]1(C)SC(N)=N[C@H](C)[C@@H]1C,15,8396
2871,[7*]=C1C(=O)c2ccccc2N1C,15,8404
2872,[4*][C@@H](C)[C@H](C)O,15,8409
2873,[16*]c1cc(C)[nH]c(=O)c1,15,8410
2874,[15*]C12CC3CC(C1)CC(F)(C3)C2,15,8411
2875,[13*]C1CN(S(=O)(=O)N2CCCCC2)CCN1C,15,8413
2876,[13*][C@@H]1CC(c2ccsc2)=NN1C=O,15,8415
2877,[6*]C(=O)NN=C1CCC[C@H](C)C1,15,8427
2878,[7*]=CC1=C(C)C(=O)C(O)CC1(C)C,15,8429
2879,[5*]NC1=NN=C(c2ccccc2)CS1,15,8431
2880,[5*]N1CCN(S(=O)(=O)N2C[C@@H](C)C[C@@H](C)C2)CC1,15,8435
2881,[14*]c1nc(Cl)c2nn[nH]c2n1,15,8436
2882,[16*]c1ccc2cc[n+](C)c(C)c2c1,15,8442
2883,[13*][C@H]1CCCN1S(=O)(=O)N1CCc2ccccc2C1,15,8444
2884,[15*][C@H]1CCCC[C@H]1S(C)(=O)=O,15,8446
2885,[10*]N1C(=O)COc2ccccc2C1C(=O)O,15,8449
2886,[16*]c1cccc(N)c1C,15,8451
2887,[14*]c1nc2c(s1)Cc1cc(C)ccc1-2,15,8452
2888,[4*]C1COC1,15,8453
2889,[15*][C@H]1CCCCC1O,15,8454
2890,[1*]C(=O)C[O-],15,8455
2891,[16*]c1cnc2n(c1=O)CCCS2,15,8457
2892,[10*]N1CC(=O)N2C[C@H](O)CC2C1=O,15,8458
2893,[16*]c1ccc2c(c1)[C@H](c1cccc(C)c1)NCC2,15,8459
2894,[16*]c1c(C)nc2ccccc2c1C,15,8464
2895,[1*]C(=O)C(=O)CC(C)C,15,8465
2896,[5*]N1CCNc2ccc(F)cc21,15,8466
2897,[1*]C(=O)C(Br)CC,15,8469
2898,[7*]=CC#Cc1ccccc1,15,8471
2899,[12*]S(=O)(=O)c1ccc(Br)c(C)c1,15,8474
2900,[5*]N[C@@H]1CCCc2ccc(C)cc21,15,8476
2901,[12*]S(=O)(=O)c1ccc(I)cc1,15,8481
2902,[16*]c1cc(F)c(C#N)c(F)c1,15,8482
2903,[14*]c1ccc([N+](=O)[O-])cn1,15,8491
2904,[1*]C(=O)CN1C(=O)C(C)Oc2ccccc21,15,8494
2905,[14*]c1ncnc2ncc(F)cc12,15,8496
2906,[15*][C@@H]1CCC(F)(F)C1,15,8501
2907,[14*]c1[nH+]c(Cl)c(Cl)c(N)c1Cl,14,8513
2908,[10*]N1C(=O)NC2(CCNCC2)C1=O,14,8514
2909,[16*]c1cnc2sc(C)nc2c1,14,8516
2910,[15*]C1COc2c(C)cccc2C1,14,8518
2911,[9*]n1nc2n(c1=O)C(C=O)CCC2C,14,8521
2912,[5*]N1CCC(C2(N)CC2)C1,14,8522
2913,[15*][C@@H]1CN[C@H](C)C1,14,8523
2914,[16*]c1cccc2c(C)c[nH]c12,14,8524
2915,[5*]N1CCC(c2ccc(F)cc2)n2ncnc21,14,8528
2916,[14*]c1ccc2c(C)csc2n1,14,8529
2917,[14*]c1[nH]nc2c1[C@@H](c1ccc(Cl)cc1)C(C#N)=C(N)O2,14,8530
2918,[5*]N1CC(C)c2ccccc21,14,8532
2919,[13*][C@H]1C[C@H]2CC2N1,14,8535
2920,[16*]c1c(C)[nH]c(C)c1C,14,8536
2921,[15*][C@H]1CCC[C@@H](N)C1,14,8538
2922,[1*]C(=O)/C(C#N)=C1\NC(=O)C(C)S1,14,8554
2923,[5*]N1CCN(S(N)(=O)=O)CC1,14,8557
2924,[16*]c1ccc2c(c1)[nH]c(C)[n+]2C,14,8560
2925,[8*]CCN=[N+]=[N-],14,8565
2926,[5*]N1CC(C)(C)CC(C)(C)C1,14,8567
2927,[9*]n1c(C)cc2c(c1=O)[C@@H](c1ccccc1)C(C#N)=C(N)O2,14,8573
2928,[16*]c1cccc2c1C(=O)c1ccccc1C2=O,14,8574
2929,[12*]S(=O)(=O)c1c(C)nn(C)c1C,14,8576
2930,[1*]C(=O)/C(C#N)=C1\NC(=O)[C@@H](C)S1,14,8577
2931,[4*][C@@H](C)CCC,14,8579
2932,[6*]C(=O)n1[nH]c(=O)c2ccccc21,14,8580
2933,[15*][C@@H]1COC[C@H]1O,14,8582
2934,[13*][C@@]1(C)CCCCN1,14,8586
2935,[7*]=C(C)Br,14,8589
2936,[15*][C@H]1CCc2nocc2C1,14,8592
2937,[14*]c1ccc([C@H]2CC(=O)Nc3c2cnn3C)o1,14,8594
2938,[10*]N1C(=O)N(C)C2(CCCCC2)C1=O,14,8596
2939,[16*]c1ccc(C2CCNc3nc(N)nn32)cc1,14,8599
2940,[14*]c1sc2nc[nH]c(=O)c2c1C,14,8600
2941,[10*]N1C(=O)C(C)SC1=C(C#N)C=O,14,8601
2942,[15*][C@@H]1CCC[C@H](C)[C@@H]1C,14,8602
2943,[15*][C@H]1CNCC1=O,14,8603
2944,[5*]N1CCCc2ccc([SH](=O)=O)cc21,14,8606
2945,[6*]C(=O)N/N=C(\C)c1ccc2c3c(cccc13)CC2,14,8611
2946,[15*][C@@H]1CCc2nocc2C1,14,8612
2947,[7*]=C(C=O)[N+]#[C-],14,8615
2948,[15*]C1CCC([SH](=O)=O)CC1,14,8616
2949,[16*]c1c(C)nn2c(C)cc(C)nc12,14,8623
2950,[8*]C(Cl)CC,14,8624
2951,[6*]C(=O)N/N=C/c1ccc2c3c(cccc13)CC2,14,8627
2952,[15*][C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1,14,8636
2953,[4*]CC(=O)NN1Cc2ccccc2C1=N,14,8639
2954,[12*]S(=O)(=O)c1cc(C)sc1C,14,8640
2955,[16*]c1ccc2c(c1)C(=O)N(C)CC2,14,8642
2956,[1*]C(=O)NO,14,8644
2957,[16*]c1c[nH]c2ccc(C#N)cc12,14,8645
2958,[14*]c1ccn2cnnc2n1,14,8651
2959,[5*]N1CCC(O)C2(CC2)C1,14,8656
2960,[15*]C1CCN(S(=O)(=O)N2C[C@H](C)O[C@H](C)C2)CC1,14,8657
2961,[16*]c1cc(=O)oc2cc(C)c(C)cc12,14,8662
2962,[15*][C@@]12CCNCC1C2,14,8663
2963,[16*]c1cccc(S(=O)(=O)n2cnc(C)c2)c1,14,8667
2964,[13*][C@@H]1NC(=O)CC1=O,14,8669
2965,[1*]C(=O)CN1C(=O)C[C@H](C)S(=O)(=O)c2ccccc21,14,8671
2966,[16*]c1cc(F)cc(C#CC)c1,14,8678
2967,[16*]c1cc(C)nc2cc(F)ccc12,14,8684
2968,[13*]C1OC(=O)C(OC)=C1C=O,14,8686
2969,[7*]=C1CCCC/C1=N/O,14,8687
2970,[14*]c1cc2nc(C)ccn2n1,14,8691
2971,[16*]c1c(F)ccc(C)c1Cl,14,8692
2972,[10*]N1C(=O)c2ccc(Cl)cc2NC(=O)C1C,14,8696
2973,[14*]c1cc2c(=O)n(C)c(=O)n(C)c2[nH]1,14,8697
2974,[13*]C1CC2(CC(C)(C)N1[O])OCC(C)CO2,14,8699
2975,[13*]C1CC2C[C@@H]2N1,14,8701
2976,[15*][C@@H]1CN[C@@H](C)C1,14,8710
2977,[16*]c1c[nH]c2cnc(Cl)cc12,14,8712
2978,[8*]CC(=O)N1CCC(c2cccs2)=N1,14,8715
2979,[8*]C(C)(C)CCC,14,8719
2980,[16*]c1cc[nH+]c2ccc(F)cc12,14,8720
2981,[14*]c1nccc2c1CCN2,14,8721
2982,[10*]N1C(=O)[C@H](C)S/C1=C(\C#N)C=O,14,8722
2983,[9*]n1ccn2nc3c(c2c1=O)CC(C)CC3,14,8725
2984,[15*]C1(C(=S)NC)CCCC/C1=N/O,14,8728
2985,[16*]c1ccccc1S(=O)(=O)C1CCNCC1,14,8730
2986,[10*]N1N=C(c2ccc(Cl)c(Cl)c2)CCC1=O,14,8733
2987,[10*]N1C(=O)C(C)S/C1=C(\C#N)C=O,14,8734
2988,[13*]C1OCC(C)C(=O)C1C,14,8737
2989,[4*]C1C(=O)N=C2C=CC=CN21,14,8740
2990,[9*]n1ccn2nc3c(c2c1=O)C[C@@H](C)CC3,14,8744
2991,[7*]=C(c1ccccc1)[N+](=O)[O-],14,8745
2992,[9*]n1nc(C)c2c1NC(=O)CC2c1ccc(F)cc1,14,8747
2993,[15*]C1CCCC1=NNC(C)=O,14,8752
2994,[7*]=Cc1nc2scc(C)n2c(=O)c1Cl,14,8754
2995,[16*]c1ccc(/C=N/n2cnnc2)cc1,14,8757
2996,[5*]N1CCc2ncn(C)c2[C@H]1C=O,14,8759
2997,[9*]n1c(C)cc2c(c1=O)C(c1ccccc1)C(C#N)=C(N)O2,14,8760
2998,[15*][C@@H]1CSc2nccc(=O)n2C1,14,8763
2999,[4*]CCC(C)N,14,8766
3000,[16*]c1ccc2c[n+]([O-])ccc2c1,14,8767
3001,[1*]C(=O)C1=C(N)COC1=O,14,8773
3002,[14*]c1nn(C)c2c1C(C)CC(=O)N2,14,8781
3003,[6*]C(=O)CCl,14,8782
3004,[5*]N1CCc2ccccc2C1CO,14,8786
3005,[7*]=C1SCCN(C)C1=O,14,8787
3006,[12*]S(=O)(=O)CC=O,14,8791
3007,[16*]c1cc(C)nc2c1C(=O)CC(C)(C)C2,14,8792
3008,[14*]c1ncc2c(n1)CCN(C)C2,14,8794
3009,[7*]=Cc1ccoc1,14,8796
3010,[13*][C@@H]1CCCS1,14,8802
3011,[16*]c1ccc(Br)cc1I,14,8805
3012,[9*]n1ccc(=O)c2c(C)c(F)cc(F)c21,14,8807
3013,[14*]c1nc2n(n1)C(c1ccccc1)C(C(N)=O)=C(C)N2,14,8814
3014,[13*]C1CC(=O)c2ccc(F)cc2N1,14,8821
3015,[4*]CC(=O)NN=C1CCCCC1C,14,8823
3016,[14*]c1ccn(S(=O)(=O)c2ccccc2)n1,14,8834
3017,[1*]C(=O)C1CCC(C)c2n[nH]c(=O)n21,14,8841
3018,[12*]S(=O)(=O)c1ccc2c(c1)CC(C)(C)O2,14,8843
3019,[9*]n1c(=O)[nH]c2nc(C)cc(C)c2c1=O,14,8845
3020,[16*]c1ccc(C2=NNC(=O)C(C)C2)cc1,14,8848
3021,[16*]c1ccc(Cl)c(Cl)c1Cl,14,8851
3022,[9*]n1cnc(=O)c(Cl)c1,14,8852
3023,[14*]c1ccc(I)cn1,14,8853
3024,[5*]N1CC=CC=C1C,14,8856
3025,[8*]C(CO)CO,14,8857
3026,[12*]S(=O)(=O)c1ccc2nsnc2c1,14,8858
3027,[15*][C@H]1C[C@H]2C=C[C@@H]1C2,14,8859
3028,[13*]C1CCC(C)(C)N1,14,8860
3029,[13*]C12C[C@@H](O)CN1C(=O)CNC2=O,14,8863
3030,[16*]c1cnc2c(cnn2C)c1,14,8866
3031,[8*][C@@H](N)CC,14,8873
3032,[15*][C@@H]1CC=CC(=O)C1,14,8875
3033,[10*]N1C(=O)NCC2=C1CN(C)C2=O,14,8882
3034,[13*][C@]12NC(=O)N[C@@H]1N(C)C(=O)N2C,14,8884
3035,[13*][C@H]1CC(c2cccs2)=NN1C(=O)CC,14,8891
3036,[5*]N1CCSC(C)C1,14,8895
3037,[5*]NC1CCCn2nc(C)nc21,14,8897
3038,[16*]c1ccc(C2=NNC(=O)CC2C)cc1[N+](=O)[O-],14,8899
3039,[5*]N1CC[C@@]2(CCc3ccccc3O2)C1,14,8901
3040,[13*][C@@H]1CC(c2cccs2)=NN1C(=O)CC,14,8902
3041,[9*]n1ccc(=O)c2cc(Br)cnc21,14,8903
3042,[13*]C1CNCCN1S(=O)(=O)N1CCCCC1C,14,8906
3043,[1*]C(=O)C[C@@H]1CSc2ncc(C)c(=O)n21,14,8911
3044,[1*]C(=O)CCN=C(N)N1CCC2(CCC2)C1,14,8912
3045,[12*]S(=O)(=O)c1cncs1,14,8914
3046,[7*]=Cc1ccc(Br)cc1F,14,8915
3047,[16*]c1ccc2c(c1)-c1ccccc1C2,14,8917
3048,[15*][C@]12CNCC[C@H]1C2,14,8919
3049,[13*]C1(O)CSC2=NCC(C)(C)CN21,14,8927
3050,[14*]c1[nH]nc2c1[C@H](c1ccccc1Cl)C(C#N)=C(N)O2,14,8928
3051,[6*]C(=O)CN1N=C(c2ccccc2)c2ccccc2S1(=O)=O,13,8933
3052,[8*]CC(=O)NN=C1CCCC1,13,8934
3053,[15*]C1CN(C)CC12CCCCC2,13,8936
3054,[5*]N1CCOCC(F)(F)C1,13,8938
3055,[15*]C1(C)CCCCCC1,13,8939
3056,[8*]CCS(=O)(=O)c1ccccc1,13,8942
3057,[16*]c1ccc(F)c(N)c1,13,8944
3058,[14*]c1nc(C)nc2c1C(C)NC2,13,8945
3059,[15*]C1CC(c2ccc(Br)cc2)=NNC1=O,13,8948
3060,[5*]N1C[C@@H]2C[C@H]1C(=O)O2,13,8950
3061,[1*]C(=O)C1CC(C)(C)Oc2ccccc21,13,8952
3062,[5*]NC1CCc2c(F)cccc21,13,8955
3063,[7*]=C1C(=O)N(CC=C)c2ccc(Br)cc21,13,8957
3064,[14*]c1c(C)ccn1S(=O)(=O)c1ccc(C)cc1,13,8959
3065,[5*]N1CCOc2ccc(Cl)cc2C1,13,8966
3066,[8*]C(C=O)C=O,13,8967
3067,[14*]c1[nH]nc2c1[C@@H](c1cccc(F)c1)C(C#N)=C(N)O2,13,8969
3068,[13*]C1CCCCN1S(=O)(=O)N1CCOC(C)(C)C1,13,8972
3069,[5*]N1C[C@H]2CCC[C@@H]2C1,13,8977
3070,[6*]C(=O)C=C1Sc2ccccc2N1C,13,8978
3071,[13*]C1CCc2ncccc2N1,13,8980
3072,[9*]n1c(C)cc(C)cc1=O,13,8982
3073,[16*]c1cc2[nH]c(=O)c(=O)[nH]c2cc1[N+](=O)[O-],13,8983
3074,[3*]O/N=C1/CCCCC1C(=S)NC,13,8986
3075,[8*]C(O)O,13,8989
3076,[16*]c1cnc2c(c1)NCC2,13,9005
3077,[16*]c1cccc2[nH]c(=O)sc12,13,9013
3078,[9*]n1cnc2cc(F)c(F)cc21,13,9015
3079,[8*]CN1C(=O)CNC(=O)c2cc(C)ccc21,13,9018
3080,[15*]C1CC2CNCC(C1)C2=O,13,9022
3081,[4*]CCN1C(=O)C2(OCCCO2)c2c(C)ccc(C)c21,13,9023
3082,[8*]C(N)C(C)C,13,9024
3083,[7*]=C(CC)C(=O)O,13,9028
3084,[5*]NC1CCSc2ccc(Cl)cc21,13,9036
3085,[15*]C1CCN(S(=O)(=O)N2CCCC2C)CC1,13,9042
3086,[4*]CCN1C(=O)C2(OCCCO2)c2cc(Cl)ccc21,13,9047
3087,[8*]CCCC(C)C,13,9049
3088,[15*]C1CN=C(C)NC1,13,9052
3089,[16*]c1c(O)cc(Cl)cc1Cl,13,9057
3090,[13*][C@H]1COCC(=O)N1C,13,9058
3091,[8*]CN=C1CCNCC1,13,9063
3092,[14*]c1cnc2c(C)nccn12,13,9064
3093,[13*][C@H]1C[C@@H]2C[C@@H]2CN1,13,9069
3094,[14*]c1nc2n(n1)C(c1ccc(F)cc1)C(C(N)=O)=C(C)N2,13,9070
3095,[15*]C1(C)CCC2CC(O)CCN2C1,13,9072
3096,[16*]c1c(C)[nH][n+](-c2ccccc2)c1C,13,9073
3097,[16*]c1ccc(S(=O)(=O)N=C(N)N)cc1,13,9074
3098,[16*]c1cc2[nH]ccc2cc1C,13,9080
3099,[14*]c1nc(C)c2cccnc2c1O,13,9088
3100,[7*]=Cc1cccc(S(C)(=O)=O)c1,13,9089
3101,[8*]CN=C=O,13,9091
3102,[7*]=Cc1csc2c(N)ncnc12,13,9093
3103,[7*]=CC(=C)C,13,9096
3104,[7*]=Cc1cccc(=O)o1,13,9097
3105,[14*]c1ncccc1[N+](=O)[O-],13,9098
3106,[16*]c1cc2ccc(C)c(C)c2nc1Cl,13,9103
3107,[16*]c1ccc2c(c1)[C@H](c1cccc(F)c1)NCC2,13,9105
3108,[15*]C1CCc2nc3sc(C#N)c(N)c3cc2C1,13,9116
3109,[4*][C@H](CO)C(C)C,13,9120
3110,[5*]N1Cc2nc(C)ncc2C1C,13,9121
3111,[13*]C1Cn2nccc2C(=O)N1,13,9122
3112,[4*]C(C#N)C(C)C,13,9125
3113,[1*]C(=O)C1=C(C)Nc2ncnn2C1c1ccc(Cl)cc1,13,9128
3114,[13*][C@H]1CC(=O)NN1C,13,9129
3115,[16*]c1ccc2c(c1)[C@H](c1ccccc1)N(C)CC2,13,9133
3116,[13*][C@@]12NC(=O)N[C@@H]1N(C)C(=O)N2C,13,9145
3117,[15*][C@@H]1CCCC/C1=N/NC=O,13,9147
3118,[9*]n1[nH]c2c(cnc3c(C)cccc32)c1=O,13,9148
3119,[1*]C(=O)CN1NC(=O)CC1C,13,9153
3120,[5*]N1CCc2ccccc2[C@H]1c1ccccc1Cl,13,9154
