FID,SMILES
660,[14*]c1nc2ccccc2nc1C
661,[16*]c1csc2c1CCCCC2
662,[5*]N1CCn2nccc2C1
663,[4*]CCCS
664,[5*]N1C[C@H](C)[C@@H](C)C1
665,[7*]=C(C)C(C)(C)C
666,[10*]N1C(=O)[C@H]2[C@H]3C=C[C@H](C3)[C@H]2C1=O
667,[15*][C@H]1CCC[C@H](C2CC2)C1
668,[4*]CC(C)(C)C[C@H](C)O
669,[13*][C@H]1NC(=O)CS1
670,[15*][C@H]1CCN[C@H]1C
671,[14*]c1cc2c(s1)C[C@@H](C)CC2
672,[4*]C[C@H](C)[NH3+]
673,[15*][C@]1(O)CCSC1
674,[4*]C[C@@H](C)C[C@@H](C)O
675,[15*][C@H]1CC1(C)C
676,[15*][C@@H]1CCCC[C@H]1[S@](=O)CC
677,[14*]c1c(C#N)c(=O)n(C)c(=O)n1C
678,[4*][C@@H](C)[C@H](C)O
679,[9*]n1nc2ccccc2n1
680,[1*]C(=O)C1=CCCCO1
681,[5*]N1CCC[C@@H](C)CC1
682,[14*]c1nc2c(N)cccc2o1
683,[15*][C@@]1(F)CCNC1
684,[14*]c1nc(C)cc(C)c1C#N
685,[1*]C(=O)CC[C@H](C)O
686,[5*]N1C[C@@H](C)CC[C@H]1C
687,[16*]c1cnc2sccn2c1=O
688,[7*]=C1SC(=S)N(NC=O)C1=O
689,[15*][C@@H]1CS[C@@H](C)C1
690,[5*][NH2+][C@H]1CCc2ccccc21
691,[5*]N1C[C@H](C)OC[C@H]1C
692,[12*]S(=O)(=O)c1cccc2cccnc12
693,[5*]N1C[C@H]2CCCC[C@@H]2C1
694,[5*]N1C[C@H](C)c2ccccc21
695,[16*]c1ccc2c(=O)[nH]cnc2c1
696,[1*]C(=O)CN1C(=O)COc2ccccc21
697,[13*][C@@H]1NC(=O)CNC1=O
698,[7*]=C(C#N)C#N
699,[16*]c1ccc2c(c1)OCCC2
700,[8*]CC(CC)CC
701,[1*]C(=O)CS(=O)(=O)c1ccccc1
702,[16*]c1ccc([N+](=O)[O-])c(O)c1
703,[14*]c1csc(=O)[nH]1
704,[14*]c1nc2cc(Cl)ccc2o1
705,[1*]C(=O)[C@H](C)[S@@](C)=O
706,[14*]c1nc2c(C)nn(C)c2[nH]1
707,[4*]C1CCSCC1
708,[14*]c1cc2c(s1)CNCC2
709,[15*][C@@H]1CCC[NH2+]CC1
710,[15*][C@H]1CC1(Cl)Cl
711,[4*]C[C@](C)(O)C(C)C
712,[14*]c1cc2sccc2[nH]1
713,[5*]N1CCS(=O)CC1
714,[7*]=C1SC(=S)N(C)C1=O
715,[5*][NH+]1CCC2(CCC(=O)NC2)CC1
716,[14*]c1nc2sc3c(c2c(=O)[nH]1)CCC3
717,[4*]CC(=O)C(C)(C)C
718,[15*][C@@H]1CCC[C@@H](C#N)C1
719,[7*]=C1N=C(c2ccccc2)OC1=O
720,[14*]c1[nH]nnc1N
721,[14*]c1nc2cc(N)ccc2o1
722,[6*]C(=O)C1=C(O)C(=O)NC1
723,[9*]n1c2ccccc2c2ccccc21
724,[15*][C@H]1CCc2[nH]ncc2C1
725,[8*]CC[C@H](C)C=O
726,[16*]c1ccc(Br)cc1Br
727,[16*]c1cc(C)cc(C)c1O
728,[3*]ONC(C)=O
729,[13*][C@H]1Nc2ccccc2[C@@H]2C=CC[C@@H]12
730,[9*]n1cc[nH]c1=S
731,[5*]N1CCCOCC1
732,[14*]c1cc(Cl)nc(N)n1
733,[5*]N1C(N)=[NH+]C[C@@H]1C
734,[8*]CCCC(=O)[O-]
735,[13*]C1CO1
736,[6*]C(=O)NNC(=O)CCC
737,[14*]c1nc2ccc(Br)cc2s1
738,[4*]C1CCC(C)CC1
739,[13*][C@@H]1Cc2[nH+]c[nH]c2CN1
740,[16*]c1cc2ccccc2cc1O
741,[8*]C[S@](C)=O
742,[5*][NH+]1CCNC(=O)CC1
743,[16*]c1ccc2c(c1)[C@H]1C=CC[C@@H]1CN2
744,[13*]C1CCCN1
745,[14*]c1n[nH]c(=O)n1C
746,[14*]c1nccnc1C#N
747,[15*][C@@]1(C)CCCNC1
748,[11*]S/C=C/C=O
749,[14*]c1nc(C)c2ccccc2n1
750,[5*]N1CCN2C(=O)NC[C@H]2C1
751,[14*]c1cc(N)[nH]n1
752,[9*]n1ncoc1=S
753,[16*]c1ccc(N)nc1
754,[15*][C@@H]1CCCS[C@@H]1C
755,[7*]=Cc1cnc2ccccn2c1=O
756,[15*][C@@H]1CCc2[nH]ncc2C1
757,[16*]c1c(O)cc(F)cc1F
758,[15*][C@H]1CSCC(C)(C)C1
759,[8*][C@@H](C)C[NH3+]
760,[4*][C@H](C)C(F)(F)F
761,[13*][C@@H]1Cc2ccccc2C(=O)O1
762,[7*]=C1NC(=S)NC1=O
763,[13*][C@@H]1CN[C@@H](C)CO1
764,[16*]c1csc([N+](=O)[O-])c1
765,[8*]C[C@H](C)CC=O
766,[16*]c1ccc2cn[nH]c2c1
767,[5*]N1CCNC(=O)[C@@H]1C
768,[5*]N1CC[C@@H]2CCCC[C@@H]21
769,[9*]n1cnc2cc(C)cnc21
770,[14*]c1cn2c(C)cccc2n1
771,[1*]C(=O)[C@H](C)[S@](C)=O
772,[5*]N1CCc2c(sc(N)c2C#N)C1
773,[13*]C1CCCCC[NH2+]1
774,[6*]C(=O)NNc1ncncc1[N+](=O)[O-]
775,[11*]SC1=NCCS1
776,[15*][C@H]1C(C=O)=C(C)NC2=C1C(=O)CCC2
777,[9*]n1cnc2ccc(Cl)cc2c1=O
778,[5*]N1CC[NH2+][C@H](C)C1
779,[4*]C[C@H](C)CCO
780,[9*]n1cnc2[nH]nnc2c1=O
781,[16*]c1c(N)n(C)c(=O)n(C)c1=O
782,[16*]c1c(O)cc(Cl)cc1Cl
783,[16*]c1cccc2nsnc12
784,[7*]=C1Oc2c(ccc3c2CNCO3)C1=O
785,[14*]c1nc2cc(Cl)ccc2s1
786,[5*]N1C[C@@H](C)c2ccccc21
787,[1*]C(=O)C1=NN(c2ccccc2)CC1
788,[5*]N1CC[C@@H](C(N)=O)c2ccccc21
789,[14*]c1[nH]nc2c1CS(=O)(=O)C2
790,[9*]n1ccc(=O)c2ccccc21
791,[12*]S(=O)(=O)C[C@@H](C)CCl
792,[8*]C[S@](=O)[C@@H](C)C=O
793,[5*]N1CCSc2ccccc21
794,[10*]N1C(=O)CC(C)=C(C#N)C1=O
795,[14*]c1cc2ccccc2c(=O)[nH]1
796,[4*][C@](C)(CC)CO
797,[13*][C@H]1Cc2cc(F)ccc2O1
798,[10*]N1C[C@]2(CCCNC2)CCC1=O
799,[7*]=C1C(=O)N(C)C(=O)N(C)C1=O
800,[15*][C@@H]1CCC[C@@H]1S(C)(=O)=O
801,[16*]c1ccc(Cl)cc1[SH](=O)=O
802,[8*]C[S@@](=O)[C@H](C)C=O
803,[14*]c1ccc(C#N)c(C)n1
804,[16*]c1cc([SH](=O)=O)c(Cl)cc1Cl
805,[13*][C@@H]1NC(=O)CS1
806,[1*]C(=O)C(=O)NNC=O
807,[16*]c1c[nH]c2nc(C)ccc2c1=O
808,[13*][C@H]1C=c2ccccc2=[NH+]1
809,[9*]n1[nH]ccc1=O
810,[7*]=C1SC(=S)N=C1[O-]
811,[9*]n1cc2c(n1)CS(=O)(=O)C2
812,[7*]=Cc1ccc2ccccc2n1
813,[5*]N1CCNC1
814,[7*]=Cc1c(Cl)cccc1Cl
815,[5*]N1C[C@@H](C)C[C@H]([NH3+])C1
816,[10*]N1CC(C(C)=O)=C([O-])C1=O
817,[5*]N1C[C@H]2CC=CC[C@@H]2C1
818,[14*]c1cc2cncnc2s1
819,[5*][NH+]1CCCn2nccc2C1
820,[15*][C@H]1CCC[C@H]1O
821,[13*][C@@H]1CSC(=O)N1
822,[16*]c1c(C)[nH]c(=O)c(C#N)c1C
823,[9*]n1ccc2sccc21
824,[4*]CC[S@@](C)=O
825,[5*][NH+]1CCOc2ccccc2C1
826,[8*]C[S@@](C)=O
827,[10*]N1CC(C=O)=C(O)C1=O
828,[5*]N1CCC[C@@H]2CCCC[C@H]21
829,[4*]CC1=CCCOC1
830,[16*]c1ccc(/C=N\NC=O)cc1
831,[16*]c1cnn(C)c(=O)c1Cl
832,[7*]=C1CCCCC1
833,[14*]c1cc(C)c2ccccc2[nH+]1
834,[14*]c1cc(=O)n2nccc2[nH]1
835,[8*][C@@H](O)CCC
836,[14*]c1cc([SH](=O)=O)c(C)s1
837,[16*]c1ccc2c(c1)NC(=O)[C@H](C)O2
838,[12*]S(=O)(=O)c1ccsc1C
839,[13*][C@H]1CO1
840,[16*]c1cc(N)ccc1Cl
841,[5*]N1C[C@@H]2[C@H](C1)C[NH+]1CCCC[C@H]21
842,[5*]N1CCc2ccc(O)cc2C1
843,[14*]c1cc2n(n1)CC[NH2+]C2
844,[1*]C(=O)[C@H](C[NH3+])CC(C)C
845,[14*]c1nc2ccccc2cc1C
846,[7*]=C1Oc2cc(O)ccc2C1=O
847,[15*][C@H]1CCC[C@H]1[NH3+]
848,[14*]c1nccc[nH+]1
849,[5*]N1C[C@H](C)S[C@H](C)C1
850,[14*]c1cc[nH+]c(C)n1
851,[14*]c1nc(Cl)ncc1Cl
852,[14*]c1ncnc2[nH]nnc12
853,[7*]=Cc1ccsc1
854,[14*]c1nc2sccc2c(=O)n1C
855,[1*]C(=O)NNc1ccccc1Cl
856,[14*]c1nc2c(C)ccc(C)c2s1
857,[13*][C@H]1NCCC[C@@H]1C
858,[1*]C(=O)CCCCO
859,[13*][C@@H]1Cc2ccccc2N1
860,[9*]n1nnc2cncnc21
861,[12*]S(=O)(=O)c1cc([N+](=O)[O-])ccc1C
862,[15*][C@]1(O)CCCNC1=O
863,[10*]N1C(=O)CC[C@@H]1C
864,[13*][C@H]1CCC(=O)O1
865,[15*][C@H]1CC[C@H](C)C1
866,[13*][C@H]1Cc2[nH+]c[nH]c2CN1
867,[12*]S(=O)(=O)c1ccc2[nH]cnc2c1
868,[13*][C@@H]1CSCCCN1
869,[8*][C@@H](O)C(C)C
870,[4*]CCC(=O)NNC=O
871,[14*]c1[nH]ncc1N
872,[12*]S(=O)(=O)c1cccc2cc(C)cnc12
873,[16*]c1ccc([SH](=O)=O)cc1Cl
874,[10*]N1C(=O)c2cccc3cccc(c23)C1=O
875,[14*]c1c(Cl)c(C)nn1C
876,[1*]C(=O)[C@@H](C)Cl
877,[5*]N1C[C@H](C)OC[C@@H]1C
878,[15*]C1CCC[C@@H]1C
879,[3*]O/N=C/c1ccccc1
880,[4*][C@H](CC)CCO
881,[14*]c1onc(C)c1C
882,[15*][C@H]1CCCS[C@@H]1C
883,[14*]c1cnnn1C
884,[7*]=CC(=O)NNC(C)=O
885,[9*]n1c2ccccc2c(=O)c2ccccc21
886,[15*][C@@H]1CCCCC[C@H]1[NH3+]
887,[5*]N1CC[C@H]2CCCC[C@@H]21
888,[16*]c1ccc(O)cc1C
889,[16*]c1c[nH]c2cc(Cl)ccc12
890,[4*][C@@H](C)C[NH3+]
891,[5*]N1C[C@@H]([NH3+])C[C@@H](C)C1
892,[14*]c1nc2cc([SH](=O)=O)ccc2[nH]1
893,[4*]C[C@@H](C)C(N)=O
894,[4*]C/C(N)=N/O
895,[14*]c1c(Cl)nc2ccccn12
896,[16*]c1ccc2c(c1)CC(=O)N2C
897,[7*]=Cc1ccc(Cl)cc1Cl
898,[16*]c1cc2c(cc1Cl)OCCCO2
899,[14*]c1nnc2c(n1)OCNc1ccccc1-2
900,[14*]c1ncc(F)cn1
901,[14*]c1cc2n(n1)CCCNC2
902,[4*][C@@H](C)CCC=C
903,[14*]c1nc2cccnc2s1
904,[5*]N1CCOC[C@@H]1C#N
905,[13*][C@@H]1C[C@H](O)C[NH2+]1
906,[15*][C@@H]1CC[NH2+][C@@H](C)C1
907,[5*]N1CCCNC(=O)C1
908,[6*]C(=O)NNC(=O)C=O
909,[1*]C(=O)NNc1ccc(F)cc1
910,[9*]n1ccnc1S(C)(=O)=O
911,[13*][C@@H]1Sc2ccccc2NC1=O
912,[13*][C@@H]1CC[C@@H]2CCCC[C@@H]2[NH2+]1
913,[9*]n1ncc(C#N)c1N
914,[9*]n1ccc(=O)n(C)c1=O
915,[4*][C@@H](C)CC#C
916,[14*]c1ncc2c(C)c(C)sc2n1
917,[5*]N1C(N)=[NH+]C[C@H]1C
918,[16*]c1cccc([N+]2=CCCC2)c1
919,[16*]c1cccc2c1C(=O)NC2=O
920,[5*]N1CC(C)(C)C1(C)C
921,[8*][C@H](O)C(C)C
922,[5*]NC1=[NH+]CCS1
923,[12*]S(=O)(=O)c1ccc2c(c1)C[C@H](C)N2
924,[14*]c1nc2ccccc2c(=O)n1C
925,[14*]c1sc2nccn2c1C
926,[12*]S(=O)(=O)c1ccc2[nH]c(=O)oc2c1
927,[12*]S(=O)(=O)C[C@H](C)CCl
928,[16*]c1c(C)[nH]c(=O)[nH]c1=O
929,[5*]N1CCCCS1(=O)=O
930,[7*]=Cc1sccc1C
931,[15*][C@@H]1CS[C@H](C)C1
932,[16*]c1cccc(S(=O)(=O)CC)c1
933,[7*]=C(C)c1ccc(F)cc1F
934,[5*]N1c2ccc([SH](=O)=O)cc2C[C@@H]1C
935,[5*]N1CCN[C@H]2CS(=O)(=O)C[C@H]21
936,[10*]N1C(=O)[C@H](C)CS1(=O)=O
937,[7*]=C1SC(N)=NC1=O
938,[5*][NH+]1CCC2(CC1)OCCO2
939,[13*][C@@H]1CN(C)CCN1
940,[8*]C[C@@H](O)CC
941,[15*][C@H]1CC[C@@H](C)C1
942,[14*]c1ccc(Br)c(C)n1
943,[5*]N1CCC2(CC1)NC(=O)NC2=O
944,[4*]C[C@H]([NH3+])CC
945,[15*][C@H]1CCC12CCCCC2
946,[4*][C@H](C)[C@H](C)C(=O)[O-]
947,[14*]c1cc([O-])ncn1
948,[14*]c1cc(Cl)c(Cl)n1C
949,[13*][C@@H]1C[C@@H](O)C[NH2+]1
950,[5*]N1CC[C@@H]([N+]2=CCCC2)C1
951,[14*]c1nn(C)c2[nH]cnc12
952,[16*]c1ccc(Br)c2ccccc12
953,[15*]C1CCC2(CC1)NC(=O)NC2=O
954,[14*]c1noc2c1CNCC2
955,[5*]N1Cc2c[nH]nc2C1
956,[14*]c1nc2cnn(C)c2[nH]1
957,[9*]n1cnc2c(C)ccnc21
958,[12*]S(=O)(=O)c1ccc2c(c1)NC(=O)CO2
959,[5*]N1CCCc2cc([SH](=O)=O)ccc21
960,[14*]c1nc(C)c(C)c(=O)[nH]1
961,[14*]c1ncnc2c1CCNC2
962,[12*]S(=O)(=O)c1ccc2c(c1)[C@H]1C=CC[C@H]1CN2
963,[5*]N1CCN(C=O)CC1
964,[14*]c1nnc(C)c(C)c1C#N
965,[8*]C(C)(C)[NH3+]
966,[10*]N1C[C@]23C=C[C@H](C[C@@H]2C1=O)O3
967,[5*]N1CCc2oncc2C1
968,[14*]c1nc2cc(C)c(C)cc2[nH]1
969,[7*]=C1SC([NH-])=NC1=O
970,[10*]N1C(=O)[C@H]2CC[C@@H]1CNC2
971,[16*]c1ccc(O)c(F)c1
972,[16*]c1ccc([N+](=O)[O-])c2cnccc12
973,[5*]N1CCCSc2ccccc21
974,[5*][NH+]1CCC[C@H]2CCC[C@@H]21
975,[16*]c1ccc2c(c1)OC(F)(F)O2
976,[5*]NC(=S)NNC(=O)CC
977,[12*]S(=O)(=O)c1ccc2c(c1)oc(=O)n2C
978,[1*]C(=O)[C@H]1CCOc2ccccc21
979,[5*]N1C[C@@H]2CCC[NH+]2C[C@@H]1C
980,[13*][C@@H]1CS[C@]2(C)CCC(=O)N12
981,[15*][C@@H]1CCC[C@@H]([NH3+])C1
982,[16*]c1ccc(N)cc1C
983,[9*]n1cnc2sc3c(c2c1=O)CCC3
984,[8*]CCCCl
985,[5*]N1CC[C@H]([NH3+])[C@@H](C)C1
986,[10*]N1C(=O)CC(C=O)=C1C
987,[9*]n1c(=O)ccc2ccccc21
988,[16*]c1cnn2ccccc12
989,[15*][C@@H]1CCc2[nH]c3ccccc3c2C1
990,[14*]c1ncncc1Br
991,[16*]c1cnn(C)c(=O)c1
992,[13*][C@H]1CN[C@H](C)CO1
993,[16*]c1cc(N)ccc1F
994,[5*]N1CCC2(CC1)CC2
995,[4*][C@@H](C)C(C)=O
996,[9*]n1ncc2c([nH]c3ccccc32)c1=O
997,[12*]S(=O)(=O)c1cn(C)c(C)n1
998,[8*][C@@H](C)N
999,[5*][NH+]1CCC[C@]2(CCNC2)C1
1000,[14*]c1ccnc(C)[nH+]1
1001,[8*][C@@H](C=O)CC(C)C
1002,[7*]=C(C#N)C(N)=O
1003,[6*]C(=O)NN1Cc2ccccc2C1
1004,[14*]c1cc2cc(C)c(C)cc2o1
1005,[14*]c1nn(C)c2c1CCCC2
1006,[16*]c1c[nH]c2cccc(C)c12
1007,[8*][C@H]([NH3+])CO
1008,[16*]c1ccc2nc(C)ccc2c1
1009,[15*][C@H]1CCC[C@H](C#N)C1
1010,[4*][C@H](C)C(C)=O
1011,[16*]c1c(C)nn2c(C)cc(C)nc12
1012,[16*]c1ccc2c(c1)OC1(CCCC1)O2
1013,[16*]c1ccc(I)cc1C
1014,[14*]c1nc2scc(C)c2c(=O)[nH]1
1015,[14*]c1nc2cccc(C)c2s1
1016,[10*]N1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C1=O
1017,[1*]C(=O)C[C@@H]1NC=Cc2ccccc21
1018,[7*]=Cc1ccc(Br)s1
1019,[14*]c1nc2c(C)c(C)ccc2s1
1020,[14*]c1cc(=O)cc[nH]1
1021,[9*]n1cnc2ncsc2c1=O
1022,[15*][C@H]1CCC(C)=C(C)C1
1023,[14*]c1cnc(C)[nH]1
1024,[4*]C(C=O)C(F)(F)F
1025,[14*]c1cc(S(N)(=O)=O)c(C)o1
1026,[16*]c1cc(Cl)ccc1Br
1027,[10*]N1CC(=O)N2CCC[C@H]2C1=O
1028,[8*]CCN
1029,[4*]C[C@@H](C)C(=O)[O-]
1030,[1*]C(=O)C[C@H](C)C(C)C
1031,[14*]c1ncnc2sc3c(c12)CCC3
1032,[13*][C@H]1C=C(c2ccccc2)N=N1
1033,[7*]=Cc1c(F)cccc1Cl
1034,[15*][C@@H]1CC[C@@H](C)NC1
1035,[16*]c1ccc2cc(Br)ccc2c1
1036,[15*][C@@H]1C[C@H](C)CC(C)(C)C1
1037,[7*]=Cc1ccccn1
1038,[16*]c1c(C#N)csc1C
1039,[16*]c1csc(C#CCCO)c1
1040,[16*]c1cnc2ccc(C)cn2c1=O
1041,[16*]c1ccc2c(c1)[C@H]([NH3+])CC2
1042,[8*]CC(N)=S
1043,[9*]n1cnc([N+](=O)[O-])n1
1044,[8*]CC(C)(C)C=O
1045,[16*]c1cc([N+](=O)[O-])cc2c1OCOC2
1046,[4*][C@H](CO)CC(C)(C)C
1047,[4*][C@@H](C)CC(=O)[O-]
1048,[5*][NH+]1[C@H]2CCC[C@@H]1CC2
1049,[4*]C[C@@H]([NH3+])CC
1050,[16*]c1cc[nH+]c(C)c1
1051,[9*]n1cc(Br)ccc1=O
1052,[15*][C@H]1CCNC[C@H]1O
1053,[16*]c1cccc(C)c1[N+](=O)[O-]
1054,[1*]C(=O)[C@H]1CN(C)C(=O)c2ccccc21
1055,[9*]n1cc([SH](=O)=O)ccc1=O
1056,[1*]C(=O)C(C)(C)CC
1057,[16*]c1ccc(Br)cc1[N+](=O)[O-]
1058,[5*]N1c2ccc([SH](=O)=O)cc2C[C@H]1C
1059,[5*]N1CC=C(c2c[nH]c3ccccc23)CC1
1060,[4*]C[C@H]1CCC(C)(C)c2ccccc21
1061,[14*]c1nc2cc(C)ccn2n1
1062,[16*]c1ccc(C#N)c([N+](=O)[O-])c1
1063,[5*][NH+]1CCC2(CC1)NC(=O)NC2=O
1064,[5*]N1C[C@@H]2C[C@H](C1)Cn1c2cccc1=O
1065,[12*]S(=O)(=O)CC(C)C
1066,[16*]c1ccc2c(c1)CNC(=O)CO2
1067,[13*][C@@H]1CCCC(=O)N1
1068,[10*]N1CCCNCC1=O
1069,[5*]N1CCN(/C(N)=[NH+]\C)CC1
1070,[4*]CC(=O)C1=c2ccccc2=[NH+]C1
1071,[9*]n1cccnc1=O
1072,[14*]c1ncnc2oncc12
1073,[15*][C@@H]1CCO[C@@]2(CCOC2)C1
1074,[12*]S(=O)(=O)c1cc(Cl)ccc1C
1075,[7*]=Cc1cnc2c(C)cccn2c1=O
1076,[8*][C@@H]([NH3+])C(C)C
1077,[16*]c1c(C)nc2nc(N)nn2c1C
1078,[5*]N1CCN=C1S
1079,[8*]CC(=O)C(C)C
1080,[14*]c1cnc2ccc(C#N)cn12
1081,[14*]c1nc2c(c(=O)[nH]1)C[NH2+]CC2
1082,[15*][C@H]1C[C@H](C)OC1=O
1083,[15*][C@H]1CCN[C@@H]1C
1084,[5*]N1CCSC2(CCCCC2)C1
1085,[14*]c1cc2cc(F)ccc2o1
1086,[5*]N1CC[C@H]2CCCC[C@H]21
1087,[15*][C@]1(C)CCC[NH2+]C1
1088,[5*]N1Cc2ccccc2N(C)C[C@H]1C
1089,[14*]c1cn2ccncc2n1
1090,[14*]c1nc(C)nc2scc(C)c12
1091,[14*]c1ccc2n[nH]c(=O)n2n1
1092,[5*]N/C(=[NH+]/C)N1CCNCC1
1093,[1*]C(=O)CC(C)=O
1094,[15*]C1C[C@H]2CC[C@@H]1C2
1095,[15*][C@H]1CC[C@H](C)NC1
1096,[9*]n1c(C)c(C)c2c1ncn1ncnc21
1097,[14*]c1ncnc2c1c(=O)n(C)c(=O)n2C
1098,[14*]c1ncc(C)[nH]1
1099,[5*]N1C[C@@H]2C[C@H](C1)c1cccc(=O)n1C2
1100,[10*]N1CCN[C@@H](C)C1=O
1101,[9*]n1ncc2c1CCC[C@@H]2N
1102,[15*][C@@H]1C[NH2+][C@@H](C)C1
1103,[4*][C@@H](C)[C@@H](C)C=O
1104,[14*]c1ncnc2[nH]c(=O)[nH]c12
1105,[5*]N[C@H]1CCCc2[nH]ncc21
1106,[5*][NH2+][C@H]1CCOc2ccccc21
1107,[16*]c1ccc2n[nH]nc2c1
1108,[13*][C@H]1CCCC(=O)N1C
1109,[11*]SC1=C(C#N)CCC(=O)N1
1110,[4*][C@@H](C(N)=O)[C@@H](C)CC
1111,[14*]c1sc2nc(C)ncc2c1C
1112,[16*]c1ccc(Cl)cc1O
1113,[16*]c1ccc2c(c1)CC[NH2+]C2
1114,[16*]c1ccc(S(C)(=O)=O)c(F)c1
1115,[14*]c1nc(C)c2c(n1)N(C)C(=O)CC2
1116,[8*]C(O)C=O
1117,[15*]C1CCN(C(N)=S)CC1
1118,[15*][C@H]1CCCC[C@@H]1S(C)(=O)=O
1119,[15*][C@H]1CCC[C@H](C)[C@@H]1C
1120,[4*][C@@H](C)C[C@H](C)CC
1121,[16*]c1cccc(/C=N/NC(C)=O)c1
1122,[15*][C@H]1C[C@@H](C)OC1=O
1123,[15*][C@@H]1CN[C@@H]2C3CC[NH+](CC3)[C@H]12
1124,[4*][C@@H](C)[C@@H](C)CC
1125,[7*]=C(C)C(C)C
1126,[4*]CC(N)=S
1127,[15*][C@@H]1CCCC[C@@H]1[NH3+]
1128,[13*][C@@H]1CSCC[NH2+]1
1129,[16*]c1cc(Cl)cc2cccnc12
1130,[14*]c1c(Cl)nc2sccn12
1131,[4*][C@@H](C)[C@H](C)CO
1132,[9*]n1ccn2nccc2c1=O
1133,[14*]c1nc2cc(C)c(C)cc2s1
1134,[14*]c1nc2ncccc2c(=O)[nH]1
1135,[6*]C(=O)/N=c1\[nH]nc2cc(C)ccn12
1136,[16*]c1cc(O)ccc1[N+](=O)[O-]
1137,[15*][C@@H]1CC[C@@H](C)C1
1138,[5*]N1C[C@H](O)[C@H](O)C1
1139,[9*]n1/c(=N/C=O)[nH]c2ccccc21
1140,[8*]C[NH+]1CCNCC1
1141,[14*]c1nc2c(s1)C[NH2+]CC2
1142,[8*]CC(=O)NNC(N)=S
1143,[14*]c1ncc([N+](=O)[O-])cc1Br
1144,[16*]c1ccc2c(c1)=[NH+]C[NH+]=2
1145,[13*][C@@H]1SC(N)=NC1=O
1146,[5*]N/C=C/C=O
1147,[5*]N1CC[NH2+]C[C@@H]1C
1148,[16*]c1cnn2c1NCC[C@H]2C(F)(F)F
1149,[14*]c1sc2ccccc2c1C
1150,[6*]C(=O)N/N=C/c1ccccc1O
1151,[4*]C1CCNCC1
1152,[13*][C@H]1CCCN1C
1153,[16*]c1cnc2ccc(F)cc2c1
1154,[14*]c1nc2cc([N+](=O)[O-])ccc2[nH]1
1155,[1*]C(=O)C1=C(C)NC2=C(C1)C(=O)CC(C)(C)C2
1156,[16*]c1cc(Cl)c(Cl)cc1[N+](=O)[O-]
1157,[10*]N1C(=O)[C@@H](C)CS1(=O)=O
1158,[14*]c1nc(C)cc(N)n1
1159,[14*]c1ncc2cn[nH]c2n1
1160,[16*]c1ccn[nH]c1=O
1161,[14*]c1nc2cc(Br)cnc2[nH]1
1162,[15*]C1(C#N)CCC1
1163,[8*]CC(CO)CO
1164,[15*][C@@H]1C[C@@H](C)CC(C)(C)C1
1165,[12*]S(=O)(=O)c1c(C)c(C)c(C)c(C)c1C
1166,[15*][C@@H]1CC[NH2+][C@H](C)C1
1167,[5*][NH+]1CC[C@H](C)[C@@H](O)C1
1168,[8*]CCCC(=O)NNC=O
1169,[14*]c1nc(C)cnc1C
1170,[11*]SC#N
1171,[14*]c1ncnc(N)c1[N+](=O)[O-]
1172,[4*]CC[C@@H](O)C(C)C
1173,[14*]c1nc2ccc(Cl)cc2[nH]1
1174,[14*]c1ccc2[nH]ccc2n1
1175,[10*]N1C(=O)c2ccc([N+](=O)[O-])cc2C1=O
1176,[13*][C@@H]1NC(=O)N=C1N
1177,[15*][C@@H]1CCO[C@@]2(CCSC2)C1
1178,[16*]c1ccc2[nH+]ccc(C)c2c1
1179,[15*][C@H]1C[C@]12CCc1ccccc12
1180,[5*]N1CC[NH2+]C[C@H]1C
1181,[12*]S(=O)(=O)c1cc2c(cc1C)NC(=O)CO2
1182,[8*]CCCS(C)(=O)=O
1183,[14*]c1nc2c(c(=O)[nH]1)SCC2
1184,[14*]c1c[nH+]cn1C
1185,[4*]C[C@@H](CC)CS
1186,[5*]N1CC=CC1
1187,[5*]N1CCc2nc[nH]c(=O)c2C1
1188,[14*]c1cc(C)c[nH]1
1189,[14*]c1ncc2c3c(sc2n1)CCCC3
1190,[14*]c1ncnc2c1CCCCC2
1191,[5*]N1CCN(C2=NC(=O)CCN2)CC1
1192,[7*]=CCO
1193,[8*][C@@H](C)Br
1194,[9*]n1c(=O)sc2ccccc21
1195,[7*]=Cc1nc(C#N)co1
1196,[14*]c1csc(/C(C#N)=C/N)n1
1197,[8*]C[C@H](C)C(N)=O
1198,[5*][NH+]1CCc2ccsc2C1
1199,[7*]=CC(=O)CC#N
1200,[16*]c1csc2c1CC[NH2+]C2
1201,[13*][C@@H]1CCCC(=O)N1C
1202,[14*]c1ncc2c(n1)CC[NH2+]C2
1203,[5*]N1CCc2sccc2[C@H]1CC
1204,[4*]C[C@H](C#N)CCC#N
1205,[4*]C[C@@](C)(O)CC
1206,[15*][C@H]1CC[NH2+]C[C@@H]1C
1207,[14*]c1cc2c(s1)CCNC2
1208,[13*][C@H]1CS[C@]2(C)CCC(=O)N12
1209,[10*]N1C(=O)C[C@H](C)C1=O
1210,[12*]S(=O)(=O)c1cn(C)c(=O)n(C)c1=O
1211,[5*]N1CCc2sccc2[C@@H]1C
1212,[13*][C@H]1Nc2ccccc2NC2=C1C(=O)CCC2
1213,[5*]NC(=S)S
1214,[16*]c1ccc(O)cc1[N+](=O)[O-]
