FID,SMILES,frequency,org_FID
85,[16*]c1cccc(C)c1C,1962,135
86,[16*]c1ccc(C#N)cc1,1945,136
87,[14*]c1c[nH]c(=O)[nH]1,1928,138
88,[15*][C@H]1CCCNC1,1919,139
89,[5*]NC(N)=S,1915,140
90,[16*]c1ccc2c(c1)OCO2,1811,146
91,[16*]c1cc(F)ccc1F,1785,149
92,[4*]CCC=O,1770,150
93,[12*]S(=O)(=O)c1ccc(C)cc1,1762,151
94,[5*]N1CCC(C)CC1,1744,152
95,[8*]CC(=O)O,1733,153
96,[14*]c1ncc2c(n1)CCC2,1704,156
97,[7*]=C1SC(N)=NC1=O,1696,157
98,[13*]C1OCCCO1,1691,158
99,[16*]c1cc(F)cc(F)c1,1662,161
100,[5*]N1CCC2(CC(=O)c3ccccc3O2)C1,1659,162
101,[15*]C1CNC(=O)C1,1658,163
102,[4*]CC(F)(F)F,1650,164
103,[16*]c1c(Cl)cccc1Cl,1640,166
104,[8*]CCCC,1623,168
105,[16*]c1cc2c([nH]c1=O)CC(C)(C)CC2=O,1608,170
106,[16*]c1ccc(F)c(Cl)c1,1607,171
107,[16*]c1c2ccccc2nc2ccccc12,1601,172
108,[4*][C@@H](C)C=O,1595,173
109,[5*]N1CC2(CCCCC2)C1,1585,174
110,[4*][C@H](C)C=O,1576,175
111,[16*]c1ccnc2cc(Br)cnc12,1573,176
112,[13*]C1CCCO1,1564,179
113,[5*]N1Cc2cncnc2C1,1551,180
114,[14*]c1nc2sc3c(c2c(=O)[nH]1)CCC3,1550,181
115,[4*]CC(=O)O,1534,183
116,[10*]N1CC2=C(CNC(=O)N2)C1=O,1530,184
117,[13*]C1NC(=O)NC(=O)C1C#N,1524,185
118,[7*]=C1N=C(C)OC1=O,1513,187
119,[14*]c1nnc2cccnn12,1496,190
120,[14*]c1ncc2c(n1)CNC2,1490,191
121,[8*]C(C)O,1474,193
122,[16*]c1cc(Cl)cc(Cl)c1,1471,194
123,[7*]=C(C)C,1459,195
124,[9*]n1ccnc1,1457,196
125,[14*]c1cnon1,1447,198
126,[14*]c1nsc2ccccc12,1421,200
127,[5*]N1CCOC2CCCC21,1420,201
128,[15*][C@@H]1CCNC1,1395,203
129,[14*]c1cnc2cnccn12,1392,204
130,[10*]N1C(=O)COC1=O,1389,205
131,[14*]c1nc2ccncc2[nH]1,1386,206
132,[5*]N1CC=C(c2c[nH]c3ccccc23)CC1,1376,207
133,[9*]n1[nH]c(=O)c2ccccc2c1=O,1353,209
134,[16*]c1ccc([N+](=O)[O-])cc1,1336,212
135,[8*]C[SH](=O)=O,1335,213
136,[14*]c1nncc(=O)[nH]1,1326,215
137,[14*]c1cc2n(n1)CCCC2,1315,218
138,[14*]c1n[nH]c2ccncc12,1313,219
139,[14*]c1[nH]nc2c1CSC2,1286,223
140,[13*][C@H]1CCCN1,1278,224
141,[16*]c1ccc2c(c1)S(=O)(=O)NC2=O,1269,225
142,[14*]c1ncc[nH]1,1254,226
143,[5*]N1CC[C@@H]2CNC[C@@H]21,1252,228
144,[15*]C1CCC2(CC1)CC2,1249,229
145,[13*][C@@H]1CCCN1,1248,230
146,[14*]c1ccncn1,1245,231
147,[14*]c1nnc[nH]c1=O,1239,232
148,[8*]CCl,1231,235
149,[14*]c1cc2n(n1)CCNC2=O,1219,239
150,[5*]N1CCN(C2=NC(=O)CS2)CC1,1194,243
151,[7*]=C1SC(N2CCNCC2)=NC1=O,1173,246
152,[16*]c1ccc(F)cc1Cl,1163,247
153,[14*]c1ccc2nccnc2n1,1159,248
154,[16*]c1cccc(C#N)c1,1157,249
155,[8*]C(C)C=O,1138,251
156,[9*]n1cc[nH]c(=O)c1=O,1137,252
157,[14*]c1cc2cnccn2n1,1135,254
158,[16*]c1cc2cccnc2[nH]c1=O,1134,255
159,[15*]C1CC2(CCC2)C1,1122,258
160,[14*]c1ncnc2ccsc12,1115,259
161,[3*]OC(F)F,1111,260
162,[9*]n1c(=O)ccc2cccnc21,1109,262
163,[1*]C(=O)CC(C)C,1102,263
164,[5*]N1c2ccccc2CCc2ccccc21,1097,264
165,[1*]C(N)=O,1094,266
166,[14*]c1cc2occc2[nH]1,1084,267
167,[14*]c1cn2c(n1)SCC2,1083,268
168,[5*]N1C2CCC1COC2,1081,269
169,[8*]CC(F)(F)F,1081,270
170,[14*]c1oc2c(c1C)C(=O)CCC2,1074,271
171,[16*]c1cccc(Cl)c1Cl,1074,272
172,[14*]c1cc2n(n1)CCCO2,1064,274
173,[13*]C1COC2(CCNCC2)N1,1062,275
174,[13*]C1CN2CCN1CC2,1061,277
175,[5*]NC1CCCc2c[nH]nc21,1061,278
176,[1*]C(=O)C(C)(C)C,1060,279
177,[5*]N1CCc2ccccc21,1050,280
178,[16*]c1cccc([N+](=O)[O-])c1,1045,281
179,[15*][C@@H]1CCCN2CCCC[C@H]12,1044,282
180,[5*]NC1=NC(=O)CS1,1033,283
181,[10*]N1CCn2nccc2C1=O,1030,284
182,[5*]N1CCOC2(CCOCC2)C1,1029,285
183,[9*]n1nc2c(cc1=O)CCCC2,1013,289
184,[5*]NC(=NC)N1CCC2(CCC2)C1,1012,290
185,[14*]c1ccc2cnccc2n1,1007,291
186,[14*]c1nc2ccccc2s1,989,294
187,[8*]C(F)F,989,295
188,[14*]c1ncnc2c1oc1ccccc12,988,296
189,[9*]n1ncc2c1CCCCC2,988,298
190,[5*]N1CC2CCC(C1)N2,983,301
191,[14*]c1cccc(C)n1,981,302
192,[10*]N1C(=O)c2cccnc2C1=O,979,303
193,[5*]N1CC2(CCNCC2)C1,975,304
194,[14*]c1n[nH]c2ccccc2c1=O,969,306
195,[9*]n1ccc(=O)c2ccc(C)nc21,966,307
196,[5*]N1C2CCC1CNC2,963,308
197,[5*]N1CC(C)OC2(CCOCC2)C1,960,309
198,[4*]CC1Cc2ccccc21,960,310
199,[16*]c1ccc2[nH]c(=O)sc2c1,959,311
200,[5*]N1CCC(=O)c2ccccc21,956,312
201,[14*]c1ncon1,954,313
202,[16*]c1cc(C)oc(=O)c1,949,314
203,[14*]c1ncno1,941,316
204,[9*]n1cnc2ccsc2c1=O,937,317
205,[16*]c1cccc(O)c1,935,318
206,[16*]c1ccc2nsnc2c1,933,319
207,[5*]N1c2ccccc2NS1(=O)=O,927,321
208,[12*]S(=O)(=O)c1cnc2n1CCC2,927,322
209,[5*]NC1=NCCC1,926,323
210,[14*]c1nc[nH]n1,920,324
211,[13*]C1(C)CCSC(N)=N1,913,326
212,[5*]NC1CCCc2[nH]c(=O)ccc21,905,328
213,[14*]c1n[nH]c2c1COCC2,905,329
214,[5*]N1CCCC(C)C1,903,331
215,[13*]C1CCCCO1,901,332
216,[14*]c1cc(=O)[nH]o1,900,333
217,[5*]NC1=NS(=O)(=O)c2ccccc21,900,334
218,[10*]N1C(=O)NC2(CCCc3ccccc32)C1=O,895,335
219,[15*]C1CCOC1,894,337
220,[14*]c1ccc2c(n1)CCCC2=O,893,338
221,[9*]n1ccc2occc21,888,339
222,[1*]C(=O)C1=COCCO1,884,341
223,[9*]n1c(=O)[nH]c2ncccc21,880,342
224,[13*][C@@H]1NC(=O)[C@@H]2CCCN2C1=O,878,343
225,[14*]c1cc2ccccc2[nH]1,878,344
226,[10*]N1C(=O)N[C@@]2(CCCc3ccccc32)C1=O,873,346
227,[13*][C@@H]1CCCO1,872,347
228,[13*][C@H]1CCCO1,870,349
229,[16*]c1cccc(Cl)c1C,869,350
230,[14*]c1cc2nc[nH]c(=O)c2s1,867,351
231,[16*]c1ccnc(C)c1,866,352
232,[16*]c1cnc2ccsc2c1,863,353
233,[16*]c1csc2c(=O)[nH]cnc12,859,355
234,[8*]CBr,859,356
235,[16*]c1ccc(I)cc1,844,359
236,[15*][C@H]1CNC[C@@H]1C1CC1,844,360
237,[9*]n1c(=O)[nH]c(=O)c2cccnc21,844,361
238,[16*]c1cnc2c(c1)CCC2,843,362
239,[5*]N1CCc2ccccc2C1c1ccccc1,836,366
240,[14*]c1cn2ccnc2cn1,833,369
241,[16*]c1c(Cl)ccc2nsnc12,833,370
242,[14*]c1ccc2ccccc2n1,833,371
243,[14*]c1ccc2cccnc2n1,825,373
244,[16*]c1ccccc1C#N,817,375
245,[14*]c1cc2cn[nH]c2cn1,816,376
246,[14*]c1cnsn1,812,377
247,[14*]c1cnc[nH]1,811,378
248,[8*]CCC(=O)O,797,380
249,[16*]c1ccc2[nH]ccc2c1,789,383
250,[1*]C(=O)CCC=O,782,385
251,[14*]c1c2c(nn1C)CCCC2,775,386
252,[10*]N1CCOC1=O,775,387
253,[9*]n1nc(C)cc1C,773,388
254,[16*]c1cc2c([nH]c1=O)CCC2,771,389
255,[14*]c1nc(C)cs1,767,390
256,[14*]c1[nH]nc2c1CCC2,767,391
257,[16*]c1ccc(Cl)cc1C,766,392
258,[5*]N1CCC(S(=O)(=O)c2ccccc2)CC1,761,394
259,[10*]N1Cc2ccccc2OCC1=O,761,395
260,[9*]n1cnc2cncnc21,760,396
261,[5*]N(C)C1=NS(=O)(=O)c2ccccc21,759,397
262,[14*]c1ccon1,758,398
263,[10*]N1C(=O)NCC2=C1COC2=O,756,400
264,[14*]c1n[nH]c2cnccc12,756,401
265,[4*]C(C)CC,755,402
266,[15*]C1COCOC1,753,404
267,[16*]c1cc(=O)oc2ccc3ccccc3c12,753,405
268,[5*]NC1=NCCCS1,752,407
269,[16*]c1cc(=O)oc2cc3c(cc12)CCC3,752,408
270,[14*]c1oc2c(c1C)C(=O)CC(C)(C)C2,741,410
271,[13*]C1NC(=O)c2ccccc2NC1=O,739,412
272,[14*]c1cnc2n1CCC2,738,415
273,[5*]N1C2CCC1CC(=O)C2,736,420
274,[5*]N1CC[NH2+]CC1,732,424
275,[5*]NC1=NCCCCC1,731,425
276,[1*]C(=O)C1CCc2cccnc21,725,428
277,[5*]N1CC[C@H]2CNC[C@H]21,724,429
278,[9*]n1cccc1,723,430
279,[5*]N1Cc2ccncc2C1,722,431
280,[9*]n1ccc2ccccc21,719,433
281,[14*]c1cc2ccccc2o1,718,434
282,[9*]n1ccc2ccncc21,710,436
283,[16*]c1cncnc1,709,437
284,[7*]=CCC,706,440
285,[14*]c1nn2cnnc2s1,702,442
286,[5*]N1CCCc2ccccc21,702,443
287,[5*]N1C[C@H]2CCN(C)[C@H]2C1,702,444
288,[14*]c1nnc2scnn12,699,445
289,[9*]n1cnc2c([nH]c3ccccc32)c1=O,699,446
290,[5*]N1CCCCC1C,693,447
291,[14*]c1ncnc2[nH]cnc12,690,451
292,[14*]c1onc2c1CCCC2,689,452
293,[5*]N1CCO[C@@H]2CCC[C@H]21,678,453
294,[14*]c1ncc2[nH]cnc2n1,677,454
295,[14*]c1cnccn1,673,455
296,[14*]c1ccc[nH]1,672,456
297,[14*]c1cncs1,670,457
298,[7*]=C1C=Nc2ccccc21,668,459
299,[15*]C1CC(=O)C1,668,460
300,[9*]n1ccn2nccc2c1=O,663,461
301,[16*]c1ccc(C)cc1Cl,663,463
302,[14*]c1cc2c(=O)[nH]ccn2n1,662,464
303,[13*][C@@H]1NC(=O)c2ccccc2NC1=O,660,467
304,[9*]n1ncc2c1CCCC2=O,660,468
305,[1*]C(=O)C(F)(F)F,658,471
306,[5*]N1C[C@@H]2CC[C@H](C1)O2,656,472
307,[13*][C@H]1NC(=O)N(C)C2=C1C(=O)NC2,654,474
308,[14*]c1cn2ccncc2n1,654,476
309,[13*][C@@H]1NC(=O)N(C)C2=C1C(=O)NC2,651,477
310,[14*]c1ccc(C)s1,645,480
311,[14*]c1csc2ncnn12,639,482
312,[16*]c1ccoc1,636,485
313,[16*]c1ccccc1[N+](=O)[O-],634,486
314,[8*]CC(C)(C)C,629,488
315,[16*]c1cc2c3c(c1)CCC(=O)N3CCC2,628,490
316,[16*]c1ccc2c(c1)CCNC2c1ccccc1,625,491
317,[5*]N1CCC2(CC1)OC(=O)c1ccccc12,624,493
318,[14*]c1ccc(Cl)s1,621,495
319,[14*]c1ncn2c1COCC2,619,496
320,[12*]S(=O)(=O)c1ccc(F)cc1,618,497
321,[16*]c1ccnc2ccncc12,618,499
322,[16*]c1ccc2n[nH]c(=O)n2c1,613,501
323,[16*]c1cnc2sccn2c1=O,612,503
324,[16*]c1cnc2c(c1)CNCC2,609,505
325,[5*]N1CCC(=C)CC1,606,510
326,[14*]c1nc2c(s1)CCC2(C)C,602,513
327,[14*]c1nc(=O)[nH]c2ccccc12,601,514
328,[12*]S(=O)(=O)c1cnn2c1OCCC2,599,515
329,[12*]S(=O)(=O)c1cc2c3c(c1)CC(=O)N3CCC2,599,516
330,[15*]C1CCNC1=O,598,517
331,[5*]N1CCC(O)CC1,593,518
332,[10*]N1CCNC1=O,591,519
333,[7*]=Cc1ccc(Cl)cc1,589,520
334,[14*]c1nc2sccn2n1,588,522
335,[14*]c1n[nH]c2ccccc12,584,523
336,[16*]c1ccc(F)cc1C,583,524
337,[14*]c1nc2ccccc2c(=O)o1,582,525
338,[5*]N1CCC(=O)C1,582,526
339,[16*]c1c(C)n[nH]c1C,582,527
340,[15*][C@@H]1CCC12CCC2,582,528
341,[16*]c1ccccc1I,581,530
342,[7*]=Cc1cccc(Cl)c1,581,531
343,[9*]n1cc2c(n1)CS(=O)(=O)C2,581,532
344,[16*]c1ccc(Cl)c(F)c1,581,533
345,[14*]c1[nH]nc2c1CS(=O)(=O)C2,580,534
346,[5*]N1CCC2(C1)NC(=O)N(C)C2=O,580,535
347,[14*]c1nc2c(cc1C#N)CCC2,579,537
348,[16*]c1ccc(Br)cc1C,574,540
349,[16*]c1ccc2c(c1)C(c1ccccc1)NCC2,572,543
350,[1*]C(=O)CC(C)(C)C,566,545
351,[16*]c1ccc(Br)c(C)c1,566,546
352,[9*]n1c(=O)[nH]c2cccnc21,566,547
353,[13*]C1NC(=O)NC2=C1C(=O)NC2,565,548
354,[9*]n1cc2c(n1)CS(=O)C2,564,549
355,[8*]CF,563,552
356,[14*]c1nc(C)c2c(n1)NCCC2,562,553
357,[5*]N1CCCc2c(C)ncnc21,562,555
358,[16*]c1ccc2c(c1)CCC2,559,556
359,[14*]c1ccc2c(n1)NCCC2,556,558
360,[9*]n1cnc2c(oc3ccccc32)c1=O,554,560
361,[9*]n1cnc2[nH]ncc2c1=O,551,563
362,[16*]c1ccc2c(c1)COC2=O,550,564
363,[5*]N1C[C@@H]2CCN[C@@H]2C1,550,565
364,[5*]N1CCN(S(=O)(=O)N2CC(C)OC(C)C2)CC1,547,566
365,[16*]c1ccnc2nc[nH]c(=O)c12,545,568
366,[16*]c1cc2c3c(c1)CC(=O)N3CCC2,541,571
367,[16*]c1ccc(C2=NNC(=O)CC2)cc1,540,572
368,[14*]c1cccnn1,538,573
369,[16*]c1ccc2c(c1)CNC(=O)CO2,536,576
370,[5*]N1CCC2(C)C(C1)C2(F)F,535,577
371,[14*]c1csc(C)n1,533,579
372,[15*]C1COC(C)(C)OC1,532,580
373,[15*][C@@H]1CCC12CCCC2,532,581
374,[8*]C(C)CC,530,583
375,[5*][NH2+]C,525,585
376,[9*]n1ccccc1=NC=O,524,586
377,[6*]C(=O)NNC=O,524,587
378,[6*]C(=O)N=c1cccc[nH]1,523,588
379,[14*]c1ccc(Cl)cn1,523,589
380,[16*]c1ccc2oc3ccccc3c(=O)c2c1,523,590
381,[5*]N1CCN(S(=O)(=O)N2CCCC2)CC1,522,591
382,[16*]c1ccnc2[nH]c(=O)[nH]c(=O)c12,521,594
383,[16*]c1c[nH]c2cnccc12,519,596
384,[15*]C1CCn2nccc2C1,518,597
385,[14*]c1nc2c(s1)CCC2C=O,518,598
386,[16*]c1ccc2c(c1)sc(=O)n2C,518,599
387,[14*]c1nn2ccnc2s1,516,601
388,[16*]c1ccc(C)cc1Br,516,602
389,[10*]N1C(=O)NCC2=C1CNC2=O,515,603
390,[15*]C1Cc2ccccc2C1,515,604
391,[10*]N1C[C@H](C)n2nccc2C1=O,514,605
392,[14*]c1cc(=O)cc(C)o1,510,611
393,[16*]c1ccc(S(N)(=O)=O)cc1,509,612
394,[16*]c1cc2c3c(c1)CCN3C(=O)CC2,509,613
395,[14*]c1nn(C)c2ccccc2c1=O,509,614
396,[16*]c1ccccc1[SH](=O)=O,509,615
397,[14*]c1cn2ncsc2n1,508,617
398,[16*]c1ccc2nc[nH]c2c1,507,618
399,[5*]N1CCCC12CCC2,507,619
400,[12*]S(=O)(=O)c1cccc(C)c1,501,622
401,[8*]CN=C(N)N,500,624
402,[15*][C@H]1CNC(=O)C1,497,626
403,[6*]C(=O)C=O,493,629
404,[8*]CC#N,492,630
405,[4*]CCC(C)C,491,632
406,[14*]c1cc2n(n1)CCCNC2=O,489,635
407,[7*]=C1CCNCC1,488,636
408,[16*]c1ccc2ncccc2c1,488,637
409,[14*]c1scnc1C,487,638
410,[16*]c1cccc2nsnc12,486,639
411,[16*]c1c(C)noc1C,485,641
412,[15*]C1C(C#N)=C(N)OC(O)=C1C#N,485,642
413,[13*][C@H]1NC(=O)NC2=C1C(=O)NC2,482,645
414,[14*]c1cnc2cnc(Br)cn12,480,646
415,[9*]n1c(=O)sc2cc([SH](=O)=O)ccc21,479,647
416,[16*]c1cccc(I)c1,478,648
417,[9*]n1ccc(=O)nc1,478,649
418,[9*]n1c(=O)[nH]c2cncnc21,478,650
419,[8*][C@H](C)O,477,653
420,[9*]n1c(=O)[nH]c2ccsc2c1=O,475,654
421,[14*]c1ncco1,474,656
422,[14*]c1cc(=O)n2ccsc2n1,473,657
423,[5*]N1CC[C@H]2C[C@H]21,469,661
424,[12*]S(=O)(=O)c1ccc2[nH]c(=O)c(=O)[nH]c2c1,467,663
425,[15*]C1CC2CCC1C2,467,664
426,[14*]c1nncs1,467,665
427,[14*]c1nccc2ncccc12,467,666
428,[9*]n1cnc2ccccc21,465,667
429,[16*]c1cccc(N)c1,464,669
430,[16*]c1ccc(Cl)nc1,463,670
431,[13*]C1CSC(N)=N1,463,671
432,[5*]N1CCCc2cccnc21,461,672
433,[7*]=CC1=NCC(=O)O1,460,673
434,[13*]C1COC2(CCCCC2)O1,460,674
435,[15*][C@@]12CNC[C@@H]1COC2,460,675
436,[14*]c1onc2c1CNCC2,458,676
437,[12*]S(=O)(=O)c1cccc(F)c1,457,678
438,[8*]CN1C(=O)NS(=O)(=O)c2ccccc21,456,679
439,[5*]N1CC[C@H](C2CC2)C1,456,680
440,[9*]n1cnc2ccncc21,456,681
441,[1*]C(=O)CN,455,683
442,[15*]C1CSCCSC1,454,685
443,[14*]c1nc(Br)cn2ccnc12,454,686
444,[5*]N1CCO[C@@H]2CCC[C@@H]21,453,688
445,[15*]C1CCCOC1,452,690
446,[14*]c1ncc2cn[nH]c2n1,450,692
447,[5*]N1CCC(=NO)CC1,449,693
448,[14*]c1ccc2ncccc2n1,447,696
449,[9*]n1ccc(C)n1,445,697
450,[13*]C1CSCC(=O)N1,444,698
451,[16*]c1ccc(C)nc1,443,700
452,[16*]c1ccc2c(c1)CCCC2,442,702
453,[10*]N1CCOc2ccccc2C1=O,441,704
454,[8*]CCN,440,705
455,[12*]S(=O)(=O)c1cc2c3c(c1)CCN3C(=O)CC2,438,706
456,[14*]c1nnc2cc(C)c3ccccc3n12,438,708
457,[7*]=C1SC(N2CCOCC2)=NC1=O,437,710
458,[14*]c1nc2c(cc1C(N)=S)CCC2,437,712
459,[4*]CC1=NS(=O)(=O)c2ccccc2N1,437,714
460,[13*]C1Nc2ccccc2S(=O)(=O)N1,435,716
461,[9*]n1ncc2c(=O)[nH]c(C)nc21,434,718
462,[14*]c1[nH]nc2c1C[S@](=O)C2,431,721
463,[9*]n1cc2c(n1)C[S@@](=O)C2,431,723
464,[14*]c1cc(C)on1,429,725
465,[5*]N1CCCc2ncccc21,429,727
466,[15*][C@@H]1CC[C@@H]2NCCO[C@H]21,428,729
467,[16*]c1c(C)oc2nc[nH]c(=O)c12,427,730
468,[15*]C1CCc2c[nH]nc2C1,427,731
469,[9*]n1cc2c(n1)C[S@](=O)C2,426,734
470,[16*]c1ccc2cc[nH]c2c1,425,735
471,[4*]C(C=O)CC,424,736
472,[16*]c1cc(F)c(F)c(F)c1,423,737
473,[13*]C1SCCNC1=O,422,738
474,[5*]N1CCCC2(C1)OC(=O)c1ccccc12,422,739
475,[15*]C1CNC(=O)NC1=O,421,740
476,[13*]C1OCC(C)(C)CO1,421,741
477,[10*]N1CCCn2nccc2C1=O,420,743
478,[16*]c1cccc2c(=O)[nH][nH]c(=O)c12,419,744
479,[16*]c1ccc2[nH]ncc2c1,415,746
480,[14*]c1nnn2c1COCC2,415,747
481,[9*]n1nccnc1=O,414,749
482,[14*]c1nc2c(ccc3ccccc32)s1,413,751
483,[1*]C(=O)C1Cc2ccccc21,413,752
484,[16*]c1cccc2[nH]ccc12,413,753
485,[16*]c1cccc2cccnc12,411,754
486,[15*][C@H]1CCC12CCCC2,410,755
487,[16*]c1ccc2nc3ccccc3nc2c1,407,756
488,[16*]c1ccc(C)cc1F,405,758
489,[16*]c1ccc2nonc2c1,403,759
490,[9*]n1[nH]c2c(cnc3ccccc32)c1=O,402,760
491,[14*]c1ccc2c(n1)CCNC2,402,762
492,[14*]c1nc2c(o1)CCNC2,402,763
493,[16*]c1cc(F)c(F)cc1F,402,764
494,[9*]n1c2c(ccc1=O)CCCC2,401,765
495,[14*]c1n[nH]c(=O)c2ccccc12,400,767
496,[5*]N1CCc2ocnc2C1,400,768
497,[15*]C1CCC(=O)C1,400,769
498,[13*][C@@H]1CCCN1C1=NS(=O)(=O)c2ccccc21,399,770
499,[14*]c1cc2ncccc2cn1,397,774
500,[12*]S(=O)(=O)c1cccc(Cl)c1,397,775
501,[14*]c1ccc(C)cn1,396,776
502,[14*]c1sccc1C,394,778
503,[14*]c1cc2cc[nH]c2cn1,394,779
504,[14*]c1c2c(nn1C)CCNC2,394,780
505,[14*]c1cc2ccncc2s1,393,782
506,[14*]c1cccn1C,392,783
507,[12*]S(=O)(=O)c1ccccc1C,392,785
508,[14*]c1n[nH]c2c1C(=O)CCC2,392,786
509,[5*]N1CCNc2ncccc21,391,787
510,[14*]c1ncnc2[nH]c(=O)[nH]c12,391,788
511,[16*]c1cccccc1=O,390,789
512,[5*]N1CCC(C2CC2)C1,390,790
513,[5*]N1CCNC2(CCCC2)C1,389,791
514,[5*]N1CCO[C@H]2CCC[C@H]21,389,792
515,[16*]c1c(C)cc(=O)oc1C,387,794
516,[16*]c1coc(=O)c2ccccc12,386,795
517,[9*]n1ccc2oc(C)cc21,386,796
518,[7*]=Cc1ccccc1Cl,385,798
519,[14*]c1sc2nc3c(cc2c1N)CCCC3,382,800
520,[16*]c1ccc2c(c1)NC(=O)[C@H]1CCCN21,382,801
521,[14*]c1nc(Cl)nc2nc[nH]c12,380,806
522,[7*]=Cc1cccs1,379,808
523,[14*]c1nc2c(s1)CCc1ccccc1-2,379,809
524,[9*]n1c2c(ccc1=O)C(=O)CCC2,376,811
525,[9*]n1c(C)ccc1C,373,814
526,[6*]C(=O)NN=C1CCCCC1,372,816
527,[14*]c1cc2n(n1)CC(C)NC2=O,371,818
528,[14*]c1ncccc1C,371,819
529,[14*]c1ccc2[nH]c(=O)[nH]c2n1,371,820
530,[14*]c1nc2ccccc2o1,369,821
531,[7*]=Cc1ccc(C)cc1,369,822
532,[16*]c1cncc(Cl)c1,366,823
533,[12*]S(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2,363,827
534,[5*]N1c2ccccc2N(C)S1(=O)=O,363,828
535,[15*]C1CNCC12CCC2,363,829
536,[5*][NH+]1CCOCC1,359,831
537,[1*]C(=O)C1=C(C)OCCS1,359,832
538,[10*]N1CC(=O)N2CCCC2C1=O,359,833
539,[5*]N1CC(S(=O)(=O)c2ccc(Cl)cc2)C1,359,834
540,[4*]CCN,359,835
541,[14*]c1csc2nccc(=O)n12,359,836
542,[9*]n1cc2c(=O)n(C)c(=O)n(C)c2c1,359,837
543,[5*]N1CCNC(C)C1,359,838
544,[5*]N1CC2(CC2)C1,358,839
545,[9*]n1c(=O)[nH]c2sccc2c1=O,357,841
546,[16*]c1cccc(Cl)c1F,357,842
547,[16*]c1ccc2c(c1)NC(=O)[C@@H]1CCCN21,356,843
548,[5*]N1CCN(S(=O)(=O)N2CCCCC2)CC1,356,844
549,[5*]N1CC(S(=O)(=O)c2ccc(F)cc2)C1,356,845
550,[14*]c1nc2c(s1)CCC2C(=O)O,356,846
551,[14*]c1nc2c(oc3ccc(Br)cc32)c(=O)[nH]1,354,847
552,[14*]c1nc2[nH]c(=O)[nH]c(=O)c2[nH]1,354,848
553,[5*]N1CCC2(CC1)NC(=O)c1ccccc1N2,354,849
554,[14*]c1cccc(=O)o1,354,850
555,[14*]c1[nH]cc2c1c(=O)n(C)c(=O)n2C,353,851
556,[13*]C1(C)Cn2nccc2C(=O)N1,353,852
557,[4*]C1CCCCC1,351,854
558,[6*]C(=O)[O-],349,857
559,[14*]c1nsc2ccc(C)cc12,349,858
560,[15*]C1CCCCC1C,349,859
561,[16*]c1csc2c1CCOC2,349,861
562,[16*]c1cnc2c(c1)CCCN2,348,862
563,[14*]c1nc2c(cnn2C)c(=O)[nH]1,348,863
564,[1*]C(=O)CCl,348,864
565,[14*]c1cc2c(s1)COCC2,348,865
566,[7*]=C1N=C(CC)OC1=O,347,866
567,[5*]N1C2CCC1CC(S(=O)(=O)c1ccccc1)C2,345,868
568,[5*]NC1CCCc2ccccc21,344,870
569,[9*]n1nc2n(c1=O)CCCCC2,344,871
570,[1*]C(=O)CC1CSc2nccc(=O)n21,343,873
571,[14*]c1ncc2c3c(sc2n1)CCC3,342,875
572,[9*]n1[nH]c2ncccc2c1=O,342,876
573,[16*]c1cnc2nccnc2c1,341,877
574,[16*]c1cc2c([nH]c1=O)CCCC2N,341,879
575,[5*]N1C[C@@H]2CCN(C)[C@@H]2C1,341,880
576,[16*]c1cn(C)c2ccccc12,340,881
577,[8*]C(C)N,340,882
578,[15*][C@@H]1CCOC1,340,883
579,[14*]c1n[nH]c2nc(C)[nH]c(=O)c12,338,886
580,[14*]c1ncc2ccc(=O)[nH]c2n1,338,887
581,[16*]c1cnc2cccnc2c1,337,888
582,[9*]n1c(O)c[nH]c1=O,337,889
583,[4*]C(C)C(=O)O,336,890
584,[5*]N1CCC(S(=O)(=O)c2ccc(Cl)cc2)C1,335,891
585,[16*]c1cnc2n(c1=O)CCS2,335,892
586,[14*]c1cc(=O)c(O)co1,334,896
587,[4*][C@@H](C)CC,334,897
588,[13*][C@H]1COC2(CCCCC2)O1,333,899
589,[10*]N1Cc2ccccc2OC(C)C1=O,332,901
590,[8*]CCC(C)C,331,903
591,[5*]N1CCc2nn(C)cc2C1,331,904
592,[16*]c1ccc2c(c1)C(=O)N(C)CCO2,331,905
593,[5*]N1CC=C(c2ccccc2)CC1,330,906
594,[10*]N1CCNCC1=O,330,908
595,[14*]c1cc(C)ccn1,329,911
596,[13*][C@H]1Nc2ccccc2S(=O)(=O)N1,328,912
597,[14*]c1ncnc2[nH]ccc12,328,914
598,[14*]c1nc(C)cc(C)n1,328,915
599,[5*]N1CCSc2ncccc21,327,917
600,[8*]CCC1=NCC(=O)O1,325,918
601,[14*]c1ccc2[nH]c(=O)n(C)c2n1,325,919
602,[16*]c1ccc[nH]c1=O,325,920
603,[16*]c1ccc2c3c(c(=O)oc2c1)CCCC3,325,921
604,[16*]c1ccc2ncc3c(=O)[nH][nH]c3c2c1,325,922
605,[16*]c1cccc(S(C)(=O)=O)c1,324,923
606,[11*]SC1=NS(=O)(=O)c2ccccc2N1,324,924
607,[9*]n1cc(C)cn1,324,925
608,[9*]n1nc(C)c2c1CCCC2=O,324,926
609,[5*][NH+](C)C,324,927
610,[16*]c1ccc2c(c1)C(=O)N1CCCCC1CCO2,323,928
